#"Progress (%)"	"Step"	"Potential Energy (kJ/mole)"	"Temperature (K)"	"Speed (ns/day)"
44.7%	2233000	-108011.45617875131	301.09036909691014	558
44.7%	2234000	-107994.07727170596	301.2300204883048	558
44.7%	2235000	-107765.09942810354	297.0370633658834	558
44.7%	2236000	-108065.49182245322	301.92624143849525	558
44.7%	2237000	-108101.34999332228	298.40796274115786	558
44.8%	2238000	-107773.03444733028	307.8681861695159	558
44.8%	2239000	-108081.9903538418	297.18368385067987	558
44.8%	2240000	-107856.46720894403	300.3647577446575	558
44.8%	2241000	-108126.30762817338	302.7136017125539	558
44.8%	2242000	-107621.93963385606	296.66077939916545	558
44.9%	2243000	-107989.28810612508	298.8553420751062	558
44.9%	2244000	-108163.79160216427	308.2162506689054	558
44.9%	2245000	-107862.70064388472	308.5327306794781	558
44.9%	2246000	-107735.56542693963	305.0417002941704	558
44.9%	2247000	-107765.20286100288	303.5583120412821	558
45.0%	2248000	-107627.72674486227	303.80692731794363	558
45.0%	2249000	-108665.21123853885	306.4892865919826	558
45.0%	2250000	-108099.95105359773	298.384029782	558
45.0%	2251000	-108136.06139278109	299.3006372756562	558
45.0%	2252000	-108407.70582062937	308.4584684922949	558
45.1%	2253000	-108210.8310479885	301.81298093581086	558
45.1%	2254000	-108007.60591727286	298.88227684276654	558
45.1%	2255000	-108312.26815601252	302.4621172533578	558
45.1%	2256000	-108293.1329828978	306.42128041453765	558
45.1%	2257000	-108223.1219267312	301.4823273599424	558
45.2%	2258000	-107723.35160384327	300.8870806187782	558
45.2%	2259000	-108034.81693774392	299.9359566231723	558
45.2%	2260000	-108435.89992051176	303.3412652697841	558
45.2%	2261000	-108045.83237618068	296.06347749147653	558
45.2%	2262000	-107462.45901199477	297.17396696282	558
45.3%	2263000	-107815.02610601182	296.81856220478045	558
45.3%	2264000	-108486.32677733153	302.1155737697576	558
45.3%	2265000	-108356.81345188711	301.2634147483011	558
45.3%	2266000	-108211.58013055683	299.9407149366562	558
45.3%	2267000	-108038.31617564405	295.46643676781474	558
45.4%	2268000	-108366.70775971003	289.7584180275174	558
45.4%	2269000	-108336.12608549953	293.5986339296705	558
45.4%	2270000	-107875.49487452256	301.70522377360635	558
45.4%	2271000	-108346.81810546922	300.4149000212848	558
45.4%	2272000	-108078.99679666408	296.3181804528189	558
45.5%	2273000	-107698.17982408381	301.0102912256205	558
45.5%	2274000	-108072.64875577041	303.8727236961483	558
45.5%	2275000	-107727.3359114721	302.80262907507176	558
45.5%	2276000	-107826.85109956237	301.3698370232995	558
45.5%	2277000	-107678.20476357942	304.69705310219194	558
45.6%	2278000	-107945.7596069153	299.6543661297989	558
45.6%	2279000	-108103.8074780968	298.9708054153779	558
45.6%	2280000	-107622.21443831339	297.34716578834593	558
45.6%	2281000	-108138.7060528472	298.27920584871765	558
45.6%	2282000	-107639.29383428162	297.665294455296	558
45.7%	2283000	-108428.16035664361	303.355616340396	558
45.7%	2284000	-107949.62427043892	302.31729006765397	558
45.7%	2285000	-108266.0251126308	304.5349541026195	558
45.7%	2286000	-107750.72507766122	304.6038401271223	558
45.7%	2287000	-107692.60537079629	301.39016449883803	558
45.8%	2288000	-107696.62884896155	298.911634126818	558
45.8%	2289000	-108254.0948350646	298.74661800389396	558
45.8%	2290000	-107934.29214274767	297.6669245983518	558
45.8%	2291000	-107533.5961111004	297.5276546496496	558
45.8%	2292000	-108044.69906148687	302.1461433300456	558
45.9%	2293000	-108054.52223339211	297.3368224671638	558
45.9%	2294000	-107445.57727825665	309.25098809774215	558
45.9%	2295000	-107281.8745667513	305.39942843522743	558
45.9%	2296000	-107780.73916919017	301.9171755757673	558
45.9%	2297000	-108448.62479451532	300.99418652276205	558
46.0%	2298000	-107704.3917702965	298.67323447578684	558
46.0%	2299000	-107707.09551470727	298.88341357954687	558
46.0%	2300000	-107783.75292393821	301.18031132594456	558
46.0%	2301000	-107782.5025749281	301.7132970128094	558
46.0%	2302000	-107613.56025970471	295.5145178701389	558
46.1%	2303000	-107996.07987177046	299.6899310949285	558
46.1%	2304000	-107929.84719153494	298.8442151838669	558
46.1%	2305000	-107815.17793384264	300.13615483208395	558
46.1%	2306000	-107531.30153764249	310.9830724584316	558
46.1%	2307000	-108341.3104019186	298.0507500861536	558
46.2%	2308000	-107536.95424876409	299.58177595456874	558
46.2%	2309000	-108140.45635054726	299.2719868704989	558
46.2%	2310000	-107991.1103253956	304.3876444777693	558
46.2%	2311000	-107682.75192877534	304.0354570975038	558
46.2%	2312000	-108286.00988927623	299.14085843496355	558
46.3%	2313000	-108227.26002272661	300.6466212088393	558
46.3%	2314000	-108278.47400793992	292.79531438860266	558
46.3%	2315000	-107973.51679350366	299.42502064326567	558
46.3%	2316000	-107530.78398610279	299.53797692314856	558
46.3%	2317000	-108353.62366781221	301.21556150148257	558
46.4%	2318000	-108091.02878651116	293.46914094592785	558
46.4%	2319000	-107602.5035507197	303.7782302175936	558
46.4%	2320000	-107380.36066628504	304.1179983897037	558
46.4%	2321000	-107746.51052993536	294.1947305363355	558
46.4%	2322000	-107967.92161175772	299.4788736752493	558
46.5%	2323000	-107777.23427513661	300.37804264453035	558
46.5%	2324000	-107750.45192429842	304.2871284496624	558
46.5%	2325000	-107466.89937443007	304.9133216652066	558
46.5%	2326000	-107829.21950489841	299.3110012126708	558
46.5%	2327000	-107851.26224703924	301.0147052585054	558
46.6%	2328000	-107417.88835643185	297.55854227832015	558
46.6%	2329000	-108117.44194488088	302.08136024457775	558
46.6%	2330000	-108522.03258926282	305.87746441469176	558
46.6%	2331000	-108290.33740637708	301.7273493478799	558
46.6%	2332000	-107629.07216681028	304.6772577270114	558
46.7%	2333000	-107788.79488112987	302.91885917048495	558
46.7%	2334000	-108061.03435280151	293.8898680863117	558
46.7%	2335000	-108278.81297833612	299.89616214132434	558
46.7%	2336000	-107810.85023643519	288.56078281686416	558
46.7%	2337000	-107959.6766428405	302.25007137767255	558
46.8%	2338000	-107888.29042788688	301.9396133211562	558
46.8%	2339000	-107819.75307454634	297.29067190949473	558
46.8%	2340000	-108582.05640751868	299.97716812165413	558
46.8%	2341000	-108274.83293743758	298.65913104374823	558
46.8%	2342000	-107708.92789371032	296.5742469508709	558
46.9%	2343000	-108196.98601574055	297.68152974352745	558
46.9%	2344000	-107842.62212562282	301.6049175026604	558
46.9%	2345000	-108346.59093590523	300.9911657913064	558
46.9%	2346000	-107671.56281419354	297.1088185233708	558
46.9%	2347000	-107573.90904678102	294.4987853945546	558
47.0%	2348000	-107425.04610462347	302.56754996279477	558
47.0%	2349000	-107686.90404447401	304.4478315443433	558
47.0%	2350000	-107604.26394060836	299.8350329062027	558
47.0%	2351000	-107310.73525724071	295.9982862172211	558
47.0%	2352000	-107795.04439180321	303.0956511165074	558
47.1%	2353000	-107383.29446581518	298.94139117298243	558
47.1%	2354000	-107731.35893134447	298.5485779172269	558
47.1%	2355000	-107902.98474092223	308.143328437228	558
47.1%	2356000	-108415.97190596024	303.6455551066567	558
47.1%	2357000	-108304.06909979624	298.51871645125505	558
47.2%	2358000	-107775.11530467891	298.2215405373103	558
47.2%	2359000	-107858.20484969136	304.07933573673216	558
47.2%	2360000	-107936.5785558899	305.6672278070368	558
47.2%	2361000	-108059.93531236355	304.63317581145566	558
47.2%	2362000	-107962.22945508198	300.4037894149124	558
47.3%	2363000	-108052.88019087212	292.5292002434224	558
47.3%	2364000	-108913.35209174152	300.55869876109386	558
47.3%	2365000	-108133.56584851793	298.55659926067074	558
47.3%	2366000	-107840.33152101585	305.1206473622682	558
47.3%	2367000	-107299.24740977539	299.4766562882774	558
47.4%	2368000	-107996.45354664372	308.57699093018994	558
47.4%	2369000	-107618.6579989877	298.34473325839224	558
47.4%	2370000	-107780.0183654977	301.77078532152194	558
47.4%	2371000	-107674.54322070372	302.3275246623547	558
47.4%	2372000	-107944.49429295585	303.8950201469911	558
47.5%	2373000	-108393.04128970532	297.07012049519705	558
47.5%	2374000	-108000.34508340992	296.8843664141253	558
47.5%	2375000	-107994.1454395596	300.2899706912056	558
47.5%	2376000	-108116.01661957777	302.6460795254498	558
47.5%	2377000	-107896.01156000141	304.5716108805301	558
47.6%	2378000	-108028.76707649743	293.38317518127025	558
47.6%	2379000	-107956.08936154144	298.97604969247095	558
47.6%	2380000	-107429.73508201074	306.3748082352678	558
47.6%	2381000	-107543.28503764211	302.45692215012696	558
47.6%	2382000	-107808.88879939471	304.700040205551	558
47.7%	2383000	-108035.14663700107	300.49713408287533	558
47.7%	2384000	-107758.0069967953	294.20022764745426	558
47.7%	2385000	-107594.32740404224	306.0977026271256	558
47.7%	2386000	-107898.01130468748	304.3543575390468	558
47.7%	2387000	-108204.4043445189	304.9058204824303	558
47.8%	2388000	-107898.90746362018	302.9043008288734	558
47.8%	2389000	-107720.2104034035	306.1809147966151	558
47.8%	2390000	-107670.16148113133	304.11674820108317	558
47.8%	2391000	-107572.6435179119	301.40650140477044	558
47.8%	2392000	-107773.51241955231	304.5993754231987	558
47.9%	2393000	-107287.25287737302	298.98714597895867	558
47.9%	2394000	-107632.6760988615	296.6435179972218	558
47.9%	2395000	-107849.8168529442	303.6553145731271	558
47.9%	2396000	-107688.28801219957	302.6056262618596	558
47.9%	2397000	-107729.55647208611	301.23705746805854	558
48.0%	2398000	-107515.53833861114	299.2555105718157	558
48.0%	2399000	-107564.06041936693	299.0501166090874	558
48.0%	2400000	-108081.67672809307	300.96260598332935	558
48.0%	2401000	-107801.61865398847	299.31251514480516	558
48.0%	2402000	-107601.11465541087	297.07645777615494	558
48.1%	2403000	-107569.61263887305	298.6683109171396	558
48.1%	2404000	-107712.57154601812	295.9394623630157	558
48.1%	2405000	-107653.94177883305	297.15772465190724	558
48.1%	2406000	-107440.68115874007	299.32972501827726	558
48.1%	2407000	-107667.698489598	298.4084561637185	558
48.2%	2408000	-108035.5577685819	300.70676162534596	558
48.2%	2409000	-107893.72677776217	302.4917304452021	558
48.2%	2410000	-108078.95190828736	304.17040793268296	558
48.2%	2411000	-107688.05876248516	296.24519131625857	558
48.2%	2412000	-107814.47274496453	293.23903768306985	558
48.3%	2413000	-107840.45499018463	298.20938265068975	558
48.3%	2414000	-108124.50568954693	302.4011304928398	558
48.3%	2415000	-108129.36779916403	302.790918026282	558
48.3%	2416000	-108095.74455737253	299.82076474236493	558
48.3%	2417000	-107752.29468398634	300.90397621053177	558
48.4%	2418000	-107443.07801325805	305.9872705808988	558
48.4%	2419000	-107784.80605489714	298.0897410065227	558
48.4%	2420000	-107830.26818757318	300.5016761282619	558
48.4%	2421000	-108096.1118405594	302.0263121350309	558
48.4%	2422000	-107765.05294816685	295.87016852842123	558
48.5%	2423000	-107868.33990759798	297.50078730466157	558
48.5%	2424000	-108113.12119543878	301.9326774005776	558
48.5%	2425000	-107709.32568659936	301.90008056031184	558
48.5%	2426000	-108170.80288965488	301.6198697964518	558
48.5%	2427000	-107964.05077511515	299.0194864074495	558
48.6%	2428000	-107916.10251988634	294.4570896606652	558
48.6%	2429000	-107975.65792412148	297.0524490285187	558
48.6%	2430000	-108119.761391117	301.29436761405225	558
48.6%	2431000	-107269.24481057446	297.1108078356932	558
48.6%	2432000	-107917.22818021476	300.33852119128665	558
48.7%	2433000	-107728.78736206214	299.1307422302008	558
48.7%	2434000	-107606.41113671777	303.68096521777636	558
48.7%	2435000	-107565.089223627	295.2758186460216	558
48.7%	2436000	-107766.732952466	303.84889478821253	558
48.7%	2437000	-107902.57088677306	298.09625892495734	558
48.8%	2438000	-107953.48793354165	308.58604670252123	558
48.8%	2439000	-108081.05135270045	290.47927438436113	558
48.8%	2440000	-107567.73049237207	296.674913944037	558
48.8%	2441000	-107431.03101357678	300.5633483035117	558
48.8%	2442000	-107615.83598584868	304.1828426526395	558
48.9%	2443000	-108170.42145619192	305.6798318878304	558
48.9%	2444000	-108088.37780874013	300.33748470417237	558
48.9%	2445000	-108299.17622803384	301.27413558447336	558
48.9%	2446000	-108529.2976599955	296.1453060491077	558
48.9%	2447000	-107965.68665064266	298.510941482028	558
49.0%	2448000	-107915.92118332	299.2788753557633	558
49.0%	2449000	-107873.5531518422	296.6380995150309	558
49.0%	2450000	-107763.67376671429	299.3161219297731	558
49.0%	2451000	-108366.10600453033	301.4981523392354	558
49.0%	2452000	-108494.87230413547	302.6252109000258	558
49.1%	2453000	-107558.62726346799	302.65204839780847	558
49.1%	2454000	-107944.66233426495	301.10105761600477	558
49.1%	2455000	-107918.63247380103	303.51899925589794	558
49.1%	2456000	-108003.25628334237	307.02194122720255	558
49.1%	2457000	-107545.45920621115	299.3012977849797	558
49.2%	2458000	-108013.32088067196	298.5392904696375	558
49.2%	2459000	-108372.28907089261	308.9413681500199	558
49.2%	2460000	-107893.33030755888	308.20291935862343	558
49.2%	2461000	-107715.2322566777	304.2846730887798	558
49.2%	2462000	-107890.11901568295	307.8972065221923	558
49.3%	2463000	-108210.49870609678	297.7763800340194	558
49.3%	2464000	-108113.05683598528	304.2710624319572	558
49.3%	2465000	-107895.11187604722	306.577635160636	558
49.3%	2466000	-107901.60602789954	298.3751618329691	558
49.3%	2467000	-108274.22736798739	300.30784597414834	558
49.4%	2468000	-108610.6539815308	299.60260966586475	558
49.4%	2469000	-108080.72853446566	300.83992696535176	558
49.4%	2470000	-107680.29044547956	302.4279617671672	558
49.4%	2471000	-107557.80950262747	303.40231257545815	558
49.4%	2472000	-107986.68487255578	301.40872797466744	558
49.5%	2473000	-107572.26834391616	297.12930184818987	558
49.5%	2474000	-108101.60115033365	298.61507727963163	558
49.5%	2475000	-108308.84302089736	299.02299310406335	558
49.5%	2476000	-108259.10261266609	302.481652733583	558
49.5%	2477000	-107957.64582801354	294.0511188749113	558
49.6%	2478000	-108071.0355235755	300.50141569660866	558
49.6%	2479000	-107847.73041548161	300.56005366816345	558
49.6%	2480000	-107822.51121411263	302.8165290932622	558
49.6%	2481000	-107597.73515086062	300.68898631454095	558
49.6%	2482000	-107794.90657729958	298.0167562388714	558
49.7%	2483000	-108225.09750102833	295.84915617355506	558
49.7%	2484000	-107793.3234053643	296.3468964613767	558
49.7%	2485000	-108280.65923920157	300.5930898667974	558
49.7%	2486000	-107963.19061954692	295.4451591012455	558
49.7%	2487000	-107639.64788856893	296.1628197870547	558
49.8%	2488000	-107736.57870683703	301.86300784711216	558
49.8%	2489000	-107902.77802063897	306.817384666043	558
49.8%	2490000	-107586.7470432322	302.4811208745611	558
49.8%	2491000	-107896.6863512178	300.88079991166234	558
49.8%	2492000	-107748.41177374031	304.5173388813722	558
49.9%	2493000	-108311.85072032572	300.32592362500503	558
49.9%	2494000	-108384.01893222681	297.76101981521236	558
49.9%	2495000	-108284.63010497089	295.7955537611718	558
49.9%	2496000	-107902.118359057	300.76815411640746	558
49.9%	2497000	-107615.72439759923	297.46040595858886	558
50.0%	2498000	-107419.19029357284	301.0759095137249	558
50.0%	2499000	-107543.16937730694	297.9844975254237	558
50.0%	2500000	-107879.35842328379	303.6576638334112	558
50.0%	2501000	-108100.367077576	304.17083206200283	558
50.0%	2502000	-107938.60313139926	294.2382530421697	558
50.1%	2503000	-107957.86278154654	300.3953109591556	558
50.1%	2504000	-107971.67846342549	303.9280904837371	558
50.1%	2505000	-108045.43209639424	301.59967609611374	558
50.1%	2506000	-107885.6899614411	302.5869451071317	558
50.1%	2507000	-108019.8317790851	298.2220109828605	558
50.2%	2508000	-108217.19354254077	298.1529845975364	558
50.2%	2509000	-107402.3301450042	300.11637535803555	558
50.2%	2510000	-107566.02181305713	300.2177928216212	558
50.2%	2511000	-107705.6790386443	302.9382344791337	558
50.2%	2512000	-108211.75096134725	299.48234866911866	558
50.3%	2513000	-107994.44379120762	304.24418058134916	558
50.3%	2514000	-108020.37749511516	297.67505828073786	558
50.3%	2515000	-107870.27818650939	303.0721662963345	558
50.3%	2516000	-107636.30395647231	303.1862130510104	558
50.3%	2517000	-107624.78938348452	303.8275244310607	558
50.4%	2518000	-108035.71571120527	303.2086096745079	558
50.4%	2519000	-107870.92931107315	299.215255622268	558
50.4%	2520000	-108094.20048115798	298.58164915588554	558
50.4%	2521000	-107838.131787427	297.0368812958578	558
50.4%	2522000	-108351.63298307895	306.32294807598413	558
50.5%	2523000	-108074.94753851392	301.57753420149714	558
50.5%	2524000	-108363.29125223099	304.564511009783	558
50.5%	2525000	-107339.31908007665	297.9090013150871	558
50.5%	2526000	-107843.26257912489	307.8821024115884	558
50.5%	2527000	-107875.4739788447	303.234656643545	558
50.6%	2528000	-107582.07943684864	297.14217969783095	558
50.6%	2529000	-108359.09222104959	297.68661103623606	558
50.6%	2530000	-108348.22356260684	302.0817465016233	558
50.6%	2531000	-108155.48177384352	300.2938917239286	558
50.6%	2532000	-107798.70524319354	297.5749472847001	558
50.7%	2533000	-108144.8144631621	303.5260856190578	558
50.7%	2534000	-107634.9240982323	295.88155129477695	558
50.7%	2535000	-107918.08518129797	301.36184655249696	558
50.7%	2536000	-107802.42897923617	300.09837791259895	558
50.7%	2537000	-108012.5925702441	295.83412006683113	558
50.8%	2538000	-107935.84230695385	292.34151360186274	558
50.8%	2539000	-107838.33592406451	300.14230278542186	558
50.8%	2540000	-107401.687303819	300.1835138465761	558
50.8%	2541000	-107711.65889453888	305.899197433628	558
50.8%	2542000	-107917.87483458477	301.316659168375	558
50.9%	2543000	-108059.04540036223	303.436357629007	558
50.9%	2544000	-107760.7283257437	302.75841736866363	558
50.9%	2545000	-108381.34079219261	307.2280417560465	558
50.9%	2546000	-107953.94247556035	300.96115831732334	558
50.9%	2547000	-107680.4282313995	304.7067827804858	558
51.0%	2548000	-107485.21928281593	306.85504576846284	558
51.0%	2549000	-107318.62423341419	297.9986543447449	558
51.0%	2550000	-107917.55142003181	300.87686589544563	558
51.0%	2551000	-107860.69415210979	298.39599394574407	558
51.0%	2552000	-107884.72529946966	301.02812236939917	558
51.1%	2553000	-107967.06648057164	302.7171847057766	558
51.1%	2554000	-107644.03788695624	300.21789751080667	558
51.1%	2555000	-107739.47252112371	300.1634395147366	558
51.1%	2556000	-107619.80259814742	294.938812426597	558
51.1%	2557000	-107978.66137769958	303.1027018888666	558
51.2%	2558000	-107373.04395975196	303.4320994391995	558
51.2%	2559000	-108229.70239165495	301.72099938240297	558
51.2%	2560000	-108038.04052087734	300.05830635620947	558
51.2%	2561000	-107565.3004974185	299.0140737094996	558
51.2%	2562000	-107770.7151229647	301.97187873739824	558
51.3%	2563000	-108552.94399752282	307.51766720608987	558
51.3%	2564000	-107707.97491286206	300.7996791668761	558
51.3%	2565000	-107708.91838893876	294.43063867063836	558
51.3%	2566000	-107755.06341908593	301.0077510771256	558
51.3%	2567000	-107593.3125558414	300.51862657382134	558
51.4%	2568000	-107670.5105039021	299.55171205849337	558
51.4%	2569000	-108391.88418296026	302.74533414595504	558
51.4%	2570000	-107947.62374063907	301.2172937319164	558
51.4%	2571000	-108328.02328996919	301.39093122789683	558
51.4%	2572000	-107844.51015964453	300.5849104205918	558
51.5%	2573000	-107939.82454432151	302.5394244764186	558
51.5%	2574000	-107485.14819853101	300.65432875035594	558
51.5%	2575000	-107435.87204218283	301.1846541237086	558
51.5%	2576000	-107207.5474505201	302.74087782096905	558
51.5%	2577000	-107822.41925297049	299.03877591614133	558
51.6%	2578000	-107905.67504979554	299.1796251128895	558
51.6%	2579000	-107755.74586742814	299.0297465766656	558
51.6%	2580000	-108062.66558118141	299.79393461309826	558
51.6%	2581000	-108735.7820824273	298.1599385298271	558
51.6%	2582000	-108740.12605331233	296.7452253410791	558
51.7%	2583000	-108010.90632064082	301.0590400616697	558
51.7%	2584000	-108343.5369387404	306.7159277095986	558
51.7%	2585000	-108025.9845594056	302.04847620691567	558
51.7%	2586000	-108314.43450421141	300.185532438324	558
51.7%	2587000	-107989.38571963133	292.24996118699977	558
51.8%	2588000	-108007.72858334053	298.8535941526408	558
51.8%	2589000	-107810.34427497396	301.6822714233403	558
51.8%	2590000	-108113.36094475607	305.26073108154895	558
51.8%	2591000	-107877.99585665367	299.94070071483736	558
51.8%	2592000	-107510.00278426567	298.81433371073354	558
51.9%	2593000	-107831.40491028922	293.42797174810835	558
51.9%	2594000	-107846.717694856	293.8466330086771	558
51.9%	2595000	-107797.59316511056	306.47944019468235	558
51.9%	2596000	-108103.02019160683	303.4776602079212	558
51.9%	2597000	-107518.239294142	300.73543573571953	558
52.0%	2598000	-107883.2570715847	300.29313777244687	558
52.0%	2599000	-107411.16216938756	300.78564381287634	558
52.0%	2600000	-107275.36467462266	297.56033728694104	558
52.0%	2601000	-107767.00002862886	297.9527076377459	558
52.0%	2602000	-107791.5878651028	300.1477799210013	558
52.1%	2603000	-108157.51754466584	302.0971284204133	558
52.1%	2604000	-107893.9221816461	299.49181364212643	558
52.1%	2605000	-107293.65598011948	300.0167059473844	558
52.1%	2606000	-107444.07179690851	299.93231741932374	558
52.1%	2607000	-107810.56137005729	300.1139943402396	558
52.2%	2608000	-107375.38197587174	292.05208013660774	558
52.2%	2609000	-107573.34913373482	298.20732817163076	558
52.2%	2610000	-107989.2136721597	301.7810380375443	558
52.2%	2611000	-108080.18541160249	305.24000501250794	558
52.2%	2612000	-107558.65808724705	302.7586588578729	558
52.3%	2613000	-107592.92113819811	296.04277184013023	558
52.3%	2614000	-107893.33812014968	302.0340387198191	558
52.3%	2615000	-107697.19071772415	298.9525926836719	558
52.3%	2616000	-107985.92172569223	300.8642822416214	558
52.3%	2617000	-108018.85316606238	299.826043326066	558
52.4%	2618000	-107978.93363930029	306.38707547329307	558
52.4%	2619000	-107421.60179146635	295.13625472499683	558
52.4%	2620000	-107516.73539589718	301.2410583779563	558
52.4%	2621000	-107857.4615596938	304.39015785800365	558
52.4%	2622000	-107658.46553325327	299.8146171258503	558
52.5%	2623000	-107970.6883646159	298.90398819036	558
52.5%	2624000	-107923.83503729734	297.9317813764115	558
52.5%	2625000	-107977.90762670268	297.0851851607481	558
52.5%	2626000	-107455.82947308058	294.5671661358839	558
52.5%	2627000	-107891.54827246605	300.94515195328233	558
52.6%	2628000	-107882.5904406493	306.5576836285419	558
52.6%	2629000	-107479.73520936561	302.5924996833568	558
52.6%	2630000	-107658.39168257429	303.9555168442653	558
52.6%	2631000	-107831.94733775943	298.45704004544206	558
52.6%	2632000	-107942.12122360035	301.0456062068748	558
52.7%	2633000	-108202.39997012098	299.7650698978691	558
52.7%	2634000	-108101.78013499174	298.6540958355826	558
52.7%	2635000	-108051.87217399199	303.221841874369	558
52.7%	2636000	-107879.76315509342	294.97129632289534	558
52.7%	2637000	-107852.60427903524	299.3835415733493	558
52.8%	2638000	-107567.7110940665	298.4477948921302	558
52.8%	2639000	-107590.49513781653	300.3796029849252	558
52.8%	2640000	-108177.86759964423	303.8397463370991	558
52.8%	2641000	-108272.7330169864	297.9785357107885	558
52.8%	2642000	-107682.73904031981	298.5489340653193	558
52.9%	2643000	-107769.38545831316	300.8591337990337	558
52.9%	2644000	-108080.23888600455	299.4209307886824	558
52.9%	2645000	-107976.02678181394	306.2973868396405	558
52.9%	2646000	-107347.11365362606	298.55510097011444	558
52.9%	2647000	-108359.5283439809	299.6078241338205	558
53.0%	2648000	-108310.9755299848	298.31935627853454	558
53.0%	2649000	-107827.20165104442	302.6048406204707	558
53.0%	2650000	-107852.52678645286	294.6745678587134	558
53.0%	2651000	-107788.36094222195	297.2695106128421	558
53.0%	2652000	-107739.31521454081	298.59460554823846	558
53.1%	2653000	-108005.58132892288	302.1304117762081	558
53.1%	2654000	-107443.85278977873	305.99620935723834	558
53.1%	2655000	-107963.66952305636	302.69569671387706	558
53.1%	2656000	-108098.20009202394	297.6754153277779	558
53.1%	2657000	-107806.61659985594	303.0382024683806	558
53.2%	2658000	-108142.48383134604	300.8348466447823	558
53.2%	2659000	-108155.25853182795	303.14075525550805	558
53.2%	2660000	-108780.88115458004	305.9468447580555	558
53.2%	2661000	-108437.23603621777	303.60513499553633	558
53.2%	2662000	-108274.6026441278	308.9831967314721	558
53.3%	2663000	-107697.87178866914	300.46853834243296	558
53.3%	2664000	-107825.17206535465	301.1265635889923	558
53.3%	2665000	-107730.5848537325	298.89337623564285	558
53.3%	2666000	-107900.210790148	296.92640580426666	558
53.3%	2667000	-108002.4503764906	298.21672821626714	558
53.4%	2668000	-107814.93159052823	296.9853454855977	558
53.4%	2669000	-107970.68528708606	295.5690862192318	558
53.4%	2670000	-108573.78306260193	301.02240369455825	558
53.4%	2671000	-108243.66220991313	300.84485652203665	558
53.4%	2672000	-107770.70288045052	301.2529214212682	558
53.5%	2673000	-107900.21558753541	298.0376979570655	558
53.5%	2674000	-107563.41181042814	297.43268539633647	558
53.5%	2675000	-108381.6356531987	302.6860082623897	558
53.5%	2676000	-107826.23388031195	300.65004099601316	558
53.5%	2677000	-108173.81864166725	297.53793219015915	558
53.6%	2678000	-108009.43758320133	290.1730259592145	558
53.6%	2679000	-108161.07937074895	303.2109971475603	558
53.6%	2680000	-107885.3927009732	298.33339605910913	558
53.6%	2681000	-108228.41233316646	303.80106037861384	558
53.6%	2682000	-107779.76499477448	299.46912615386145	558
53.7%	2683000	-107912.80247362098	309.03105682636823	558
53.7%	2684000	-107794.26532381773	297.51356789510385	558
53.7%	2685000	-107630.54109415831	300.68166240288144	558
53.7%	2686000	-107818.45561111695	301.0603240262384	558
53.7%	2687000	-108006.55616355292	304.608429154706	558
53.8%	2688000	-107655.76051845867	297.71940111567864	558
53.8%	2689000	-107972.1241339068	302.03646337487595	558
53.8%	2690000	-107838.92245394527	300.50457243580473	558
53.8%	2691000	-107800.12758708652	296.78289782931114	558
53.8%	2692000	-107963.06862038234	304.00655193845773	558
53.9%	2693000	-108324.87616645661	302.76378207115505	558
53.9%	2694000	-108482.51532204333	306.13460578755763	558
53.9%	2695000	-108144.03892135387	302.8508390584827	558
53.9%	2696000	-108147.66080792807	306.94959533509945	558
53.9%	2697000	-108333.75517079071	306.8971231430284	558
54.0%	2698000	-107812.79733934905	301.8072140717269	558
54.0%	2699000	-107475.38015619921	298.19752431422427	558
54.0%	2700000	-107471.78240916319	297.33669818228	558
54.0%	2701000	-107559.11856129835	300.76985045397004	558
54.0%	2702000	-108233.34716733801	302.7724913141289	558
54.1%	2703000	-107808.14169727988	299.0559048763087	558
54.1%	2704000	-107700.10264339927	296.6044542870801	558
54.1%	2705000	-107595.37860302906	302.3147225214182	558
54.1%	2706000	-108008.73879842367	304.7754060803314	558
54.1%	2707000	-107773.7099383797	298.2409499728657	558
54.2%	2708000	-108083.664776291	296.7167739248771	558
54.2%	2709000	-108404.42003821325	301.14260016793827	558
54.2%	2710000	-108005.36336382339	300.0196274911313	558
54.2%	2711000	-107631.8624628475	297.6925724768197	558
54.2%	2712000	-107972.30338314176	302.6320273228119	558
54.3%	2713000	-107687.1506104446	298.954234410844	558
54.3%	2714000	-108027.90076224855	300.33046298016166	558
54.3%	2715000	-107592.91423315764	296.86834702521463	558
54.3%	2716000	-107606.06491496344	309.28755527037515	558
54.3%	2717000	-107781.931427737	303.4950159589437	558
54.4%	2718000	-107978.04895822448	302.5893615424734	558
54.4%	2719000	-108491.43845478026	300.26825176931004	558
54.4%	2720000	-107781.6297303359	298.7518101949249	558
54.4%	2721000	-108383.71315104631	299.43436400969625	558
54.4%	2722000	-108124.20090897684	301.3064797488284	558
54.5%	2723000	-107551.30975748482	297.284888302781	558
54.5%	2724000	-107880.64306053426	303.56736879179834	558
54.5%	2725000	-107655.20345562813	305.2702417434993	558
54.5%	2726000	-107884.7485450313	294.7749236617149	558
54.5%	2727000	-108300.99631664227	300.70653796940456	558
54.6%	2728000	-108236.61369941756	301.32905071872005	558
54.6%	2729000	-108124.79338502954	288.625424682977	558
54.6%	2730000	-107907.78166667256	299.26627283494497	558
54.6%	2731000	-108301.50975290127	301.98268610905586	558
