#"Progress (%)"	"Step"	"Potential Energy (kJ/mole)"	"Temperature (K)"	"Speed (ns/day)"
0.1%	514000	-107737.21996584954	308.9080361391088	565
0.1%	515000	-108030.7050868941	304.337984408185	565
0.1%	516000	-107987.95195199805	305.2116358595376	565
0.1%	517000	-108248.72185060405	301.76874482780573	565
0.1%	518000	-108141.00270659314	305.2268034469781	565
0.1%	519000	-107733.74947530474	300.19225807366115	565
0.1%	520000	-107602.40036829002	299.49168027939663	565
0.1%	521000	-107600.43150690314	302.56648863880025	565
0.1%	522000	-107707.85712914495	295.8605079960142	565
0.1%	523000	-108522.96092988737	305.92558348809274	565
0.1%	524000	-107944.54749291227	301.0189439656013	565
0.1%	525000	-107459.02285648999	304.73348072805726	565
0.1%	526000	-108143.22615799517	302.3931781837549	565
0.1%	527000	-108232.00627268036	303.5342812232401	565
0.1%	528000	-107591.01440229267	296.1391805581887	565
0.1%	529000	-107639.01790097938	302.2101715089199	564
0.1%	530000	-107608.21694139438	294.92218618957844	564
0.1%	531000	-107790.2281639427	297.35610667472537	564
0.1%	532000	-107873.51566485735	307.08584498484106	564
0.1%	533000	-108307.76964280894	302.00793296087204	564
0.1%	534000	-108079.12015841878	298.840131913083	564
0.1%	535000	-107726.30232116068	304.9900065058085	564
0.1%	536000	-107989.48173526139	303.42886763210527	564
0.1%	537000	-107764.29354145704	291.80569902913277	564
0.1%	538000	-108005.95676588384	299.3750298981606	564
0.1%	539000	-107804.73514383775	298.02136105683036	564
0.1%	540000	-107854.28479847685	297.7398146592897	564
0.1%	541000	-108444.04885341087	296.1663263557675	564
0.1%	542000	-108130.37538880226	297.3437655168023	564
0.1%	543000	-108357.493314486	300.6629555453037	564
0.1%	544000	-108088.15841113031	301.0173372849259	564
0.1%	545000	-108376.73361246148	296.7898375701903	564
0.1%	546000	-108913.68931131717	298.5569760959049	564
0.1%	547000	-108339.4168041863	300.1702090586252	564
0.1%	548000	-107795.89656335954	298.1313475732703	564
0.1%	549000	-108314.40737783187	299.10134879641384	564
0.1%	550000	-107600.13136166194	297.41610980138057	564
0.1%	551000	-107725.28986792872	300.13826727085313	564
0.1%	552000	-107620.68224322214	303.32989663128257	564
0.1%	553000	-107412.50414742786	297.8124279193634	564
0.1%	554000	-107886.79846047447	293.86161119551355	564
0.1%	555000	-108022.51001019916	293.6687994674818	563
0.1%	556000	-108161.87064661877	300.9816551244972	563
0.1%	557000	-108313.15706734057	307.6248434071411	563
0.1%	558000	-108071.40965200518	302.6611592035245	563
0.1%	559000	-108168.50660782657	299.10765631806055	563
0.1%	560000	-108462.15879393974	295.33580184482173	563
0.1%	561000	-107732.60915168887	300.4265574285572	563
0.1%	562000	-108202.73349800613	299.91172129219905	563
0.1%	563000	-108012.99172419054	301.9839402333637	563
0.1%	564000	-108239.1406799464	300.5869942087472	563
0.1%	565000	-108240.40514132474	291.98465235901466	563
0.1%	566000	-107401.3203072201	298.52981108264777	563
0.1%	567000	-107356.04030037345	301.6432650107794	563
0.1%	568000	-108230.5115517024	309.25036215038165	563
0.1%	569000	-107750.18642996228	302.8568986360446	563
0.1%	570000	-108108.19781320798	305.2693290407479	563
0.1%	571000	-107733.18540182221	299.70132052042	563
0.1%	572000	-108270.99432303011	298.9730834805675	563
0.1%	573000	-108046.72799205291	298.77409683500395	563
0.1%	574000	-107721.0551640212	303.04887057838596	563
0.1%	575000	-108439.02734214766	304.99239422243613	563
0.1%	576000	-107969.03738171584	293.5000619331636	563
0.1%	577000	-108102.51616228302	301.6992135675443	563
0.1%	578000	-107636.92329528648	298.6279203670236	563
0.1%	579000	-108054.2354088861	302.22302803628844	563
0.1%	580000	-107518.2843409644	299.11281864808245	563
0.1%	581000	-107589.87179656839	301.46578547330716	563
0.1%	582000	-107757.14745856379	299.4562825881677	563
0.1%	583000	-107342.38320724713	296.9682222583968	563
0.1%	584000	-108318.4293871373	305.8619783686644	563
0.1%	585000	-108127.87785401079	292.1905117601471	563
0.1%	586000	-108305.90239496366	299.89232254455294	562
0.1%	587000	-108062.54927684995	302.379327949972	562
0.1%	588000	-107813.94757488975	301.94508052914097	562
0.1%	589000	-107740.93842620682	304.44888499359115	562
0.1%	590000	-107875.41707892343	304.57586645379683	562
0.1%	591000	-107846.58109157463	295.49023327484053	562
0.1%	592000	-108133.34668119042	295.7567675773746	562
0.1%	593000	-108652.50594892423	301.21927509778396	562
0.1%	594000	-107822.61458821758	297.4818714598255	562
0.1%	595000	-108199.49010186829	294.7245139940553	562
0.1%	596000	-107738.34156552562	302.2703343459454	562
0.1%	597000	-108076.09790744656	307.8379938522917	562
0.1%	598000	-107939.87211796246	297.6659534171738	562
0.1%	599000	-107421.11372296372	298.4130416537703	562
0.1%	600000	-107556.18497157679	302.7051448230118	562
0.1%	601000	-107801.1264850297	300.99288197828497	562
0.1%	602000	-107865.91582883615	297.44444658151406	562
0.1%	603000	-108307.11179974629	308.1649354792412	562
0.1%	604000	-108005.01863693772	295.7651674103575	562
0.1%	605000	-107800.09951209626	297.2085173361356	562
0.1%	606000	-107380.484058175	303.65007817513697	562
0.1%	607000	-107701.13086182112	307.06728675407487	562
0.1%	608000	-107430.35293130507	295.3966517454777	562
0.1%	609000	-108075.91243726062	302.3751731037838	562
0.1%	610000	-107835.68919837521	305.3888760283602	562
0.1%	611000	-107721.70968328346	300.98771109056355	562
0.1%	612000	-108243.66906131152	300.0609622612146	562
0.1%	613000	-107998.6697092203	299.8466730257777	562
0.1%	614000	-107851.99400092755	305.1533498676052	562
0.1%	615000	-107785.70769164665	295.7093220461987	562
0.1%	616000	-108208.72651820234	297.9492819805081	562
0.1%	617000	-107605.08137107012	298.78119240356915	562
0.1%	618000	-107715.5851132595	294.68684586892977	562
0.1%	619000	-107794.78336010524	302.38032866176064	562
0.1%	620000	-108068.0957595706	306.64566813569877	562
0.1%	621000	-107932.6556068114	301.5851749233986	562
0.1%	622000	-107908.90828088648	302.10837375369726	562
0.1%	623000	-108217.78483361239	302.02398321771165	561
0.1%	624000	-108526.78030467313	296.45858297821115	561
0.1%	625000	-108383.42605738365	301.1332939449572	561
0.1%	626000	-108246.1581674756	299.4627204117884	561
0.1%	627000	-108150.76172977826	294.53026074982176	561
0.1%	628000	-107794.67929192423	298.8814561652536	561
0.1%	629000	-107864.90837408183	296.13496381954064	561
0.1%	630000	-108263.07951629139	300.9540913120885	561
0.1%	631000	-107896.95083208778	296.8452616755855	561
0.1%	632000	-107997.60273751128	298.7888473662119	561
0.1%	633000	-108068.5948846254	299.74513379233935	561
0.1%	634000	-107447.45348143391	298.44672963195177	561
0.1%	635000	-107876.06505460571	303.1689268804664	561
0.1%	636000	-108171.52303394908	302.76897438662206	561
0.1%	637000	-107920.61514619133	301.519823030736	561
0.1%	638000	-107898.93626601086	301.1764458795343	561
0.1%	639000	-107689.94440543209	299.1191189214086	561
0.1%	640000	-107406.01147068175	306.52177669755525	561
0.1%	641000	-107755.38657845138	303.6821841589763	561
0.1%	642000	-107674.68319980614	295.15267256876456	561
0.1%	643000	-108061.26250371872	301.8103349295789	561
0.1%	644000	-107795.96778882132	301.8957556743418	561
0.1%	645000	-107458.93776958948	297.4035780808156	561
0.1%	646000	-107641.21379106399	295.2187613996966	561
0.1%	647000	-107191.88680379302	306.57091559666713	561
0.1%	648000	-107663.84048638004	305.0551791527471	561
0.1%	649000	-107846.99103554687	301.9605402751892	561
0.1%	650000	-107841.71449021762	296.6376096860644	561
0.1%	651000	-107848.8604424654	294.4984608540845	561
0.1%	652000	-108178.39551260695	304.64075461534446	561
0.1%	653000	-107638.52904168423	301.87637900972584	561
0.1%	654000	-108273.88882494462	299.88141198645474	561
0.1%	655000	-108266.26025320194	293.3466682197453	561
0.1%	656000	-108259.11555060651	294.7194624395727	561
0.1%	657000	-108085.02588264947	297.0387809361933	561
0.1%	658000	-107828.98935525725	298.28624414101336	561
0.1%	659000	-107688.35392831336	302.02974277990853	561
0.1%	660000	-108052.16227133456	302.3931213967293	561
0.1%	661000	-107830.96154175466	299.7813310050275	561
0.1%	662000	-107848.4881037334	298.7735763782191	561
0.1%	663000	-108174.58365013753	302.9860444924996	561
0.1%	664000	-107611.33023916557	295.2471461885135	561
0.1%	665000	-107812.64073316357	296.07975514351205	561
0.1%	666000	-108079.76925500715	296.45616223017674	561
0.1%	667000	-108377.03654464218	300.0228497920062	561
0.1%	668000	-108485.50535370293	296.73223957262405	561
0.1%	669000	-108535.3388346883	300.1628588329514	561
0.1%	670000	-108301.42856574454	306.7837716600027	561
0.1%	671000	-108030.58810886857	295.57234549236256	561
0.1%	672000	-108470.7012741149	305.5071935949582	561
0.1%	673000	-108103.46235458436	294.6933847709483	560
0.1%	674000	-108063.53649068112	297.2614899929132	560
0.1%	675000	-107900.44496018323	302.1324763386847	560
0.1%	676000	-108157.45552841411	308.66960273143457	560
0.1%	677000	-108032.50070006074	302.0026569150262	560
0.1%	678000	-107703.64647680242	309.3863552354667	560
0.1%	679000	-107641.46357452148	300.91420699273516	560
0.1%	680000	-107870.64212146983	296.78223002361034	560
0.1%	681000	-108126.819770267	302.81607103389183	560
0.1%	682000	-108039.19022546802	303.27468076240916	560
0.1%	683000	-107217.33686448005	311.22310209322256	560
0.1%	684000	-107829.89031437505	304.4979465954891	560
0.1%	685000	-108162.05967411445	302.02374723640247	560
0.1%	686000	-107837.90028818324	300.9863183015694	560
0.1%	687000	-108008.49952939432	296.67854095718207	560
0.1%	688000	-107753.69694397808	302.03640458088665	560
0.1%	689000	-107944.50943550281	304.1295977482723	560
0.1%	690000	-108334.66438341932	297.0646895045342	560
0.1%	691000	-107680.99537068722	295.2099490784022	560
0.1%	692000	-108190.45476856478	307.45915405859205	560
0.1%	693000	-108145.42742713727	303.1529223341003	560
0.1%	694000	-107877.16766913724	297.6591074565088	560
0.1%	695000	-108310.61842519674	297.9995218250317	560
0.1%	696000	-107940.18377330224	301.6990218284634	560
0.1%	697000	-107794.4821236541	302.3346357570517	560
0.1%	698000	-107719.6220991679	294.8862376923014	560
0.1%	699000	-108194.30086503807	306.23325671226945	560
0.1%	700000	-108204.61531174858	302.4135631362817	560
0.1%	701000	-107767.89601496421	303.577665106831	560
0.1%	702000	-107923.40861500078	304.8622524177658	560
0.1%	703000	-107094.06458857842	300.40280560385804	560
0.1%	704000	-107956.11387427151	306.7835574909994	560
0.1%	705000	-107396.96062526014	299.9514050492509	560
0.1%	706000	-108573.75008102157	297.93900225572435	560
0.1%	707000	-108473.01664462406	311.2937940428552	560
0.1%	708000	-107665.48048357014	297.7401132178908	560
0.1%	709000	-108484.94591697422	307.36814718465047	560
0.1%	710000	-108438.13744143164	301.34185567693993	560
0.1%	711000	-108085.37144102133	305.07622669283535	560
0.1%	712000	-108465.38406256586	303.89495998858035	560
0.1%	713000	-107894.7271136248	299.45374691081275	560
0.1%	714000	-108101.42610949674	299.05826063780574	560
0.1%	715000	-108072.49389223452	297.3210977667018	560
0.1%	716000	-108439.95454257354	291.81353265060346	560
0.1%	717000	-108069.65173060796	297.07058788144354	560
0.1%	718000	-108011.96418647957	305.1038444180755	560
0.1%	719000	-108177.53283990081	296.2191464685243	560
0.1%	720000	-107323.40799356485	292.1837206227671	560
0.1%	721000	-108135.00480937841	301.9950282043752	560
0.1%	722000	-108553.97433503997	296.45639544415076	560
0.1%	723000	-107897.80302802403	298.85720820792443	560
0.1%	724000	-107789.5614451929	295.0540752396472	560
0.1%	725000	-108138.91140042036	296.08968116160395	560
0.1%	726000	-107828.15645965398	292.424254486618	560
0.1%	727000	-108033.70563867805	302.4282747309378	560
0.1%	728000	-107776.7308129028	293.87133963449287	560
0.1%	729000	-108157.1376988166	295.267335151446	560
0.1%	730000	-108534.77897097985	299.1446751267607	559
0.1%	731000	-108213.45532003674	301.61270933205327	559
0.1%	732000	-107827.34902395587	299.73552599886466	559
0.1%	733000	-108016.07577365311	295.5947242078564	559
0.1%	734000	-108165.77173578413	291.1879666715135	559
0.1%	735000	-107537.61114822095	298.54640680404054	559
0.1%	736000	-108570.25025424105	296.3842751493731	559
0.1%	737000	-108258.41347259353	306.95159586363496	559
0.1%	738000	-107813.4426207121	298.4393339586083	559
0.1%	739000	-108699.53834441514	305.23236297103597	559
0.1%	740000	-108512.9147480661	300.43155999633956	559
0.1%	741000	-107782.5294035594	299.3984184394156	559
0.1%	742000	-108453.79556755046	298.81177413426525	559
0.1%	743000	-107904.43847189494	298.63585226975533	559
0.1%	744000	-107954.40706754802	299.9093870364342	559
0.1%	745000	-108021.86142615508	302.17358841302297	559
0.1%	746000	-107703.9778581732	302.0883652643527	559
0.1%	747000	-107410.09715255513	299.1769282649872	559
0.1%	748000	-107781.71189543861	304.8406999395058	559
0.1%	749000	-107690.0295007755	300.51858735268655	559
0.1%	750000	-107723.57871531881	302.11005045496995	559
0.2%	751000	-107987.12478798325	299.4508271585119	559
0.2%	752000	-107761.62852571998	297.3310566883715	559
0.2%	753000	-108286.22878883523	309.4216855452512	559
0.2%	754000	-108272.09923340566	293.9860560395174	559
0.2%	755000	-108572.68719630293	299.94549826973554	559
0.2%	756000	-108274.85880379821	302.6941500197804	559
0.2%	757000	-107714.24770891736	299.71379751401054	559
0.2%	758000	-108026.3029365656	299.9689573920088	559
0.2%	759000	-108499.59792059823	301.00188134216	559
0.2%	760000	-108413.1358427892	304.21694292287896	559
0.2%	761000	-108398.43384329835	300.5250283007159	559
0.2%	762000	-108676.85052194679	304.0311235369724	559
0.2%	763000	-107930.52745882538	297.97003483504267	559
0.2%	764000	-107876.48079092382	302.4372996752808	559
0.2%	765000	-107884.20915590366	293.4331505443345	559
0.2%	766000	-108085.9541812751	296.7596225841341	559
0.2%	767000	-107747.65837909933	301.91703284642364	559
0.2%	768000	-107907.6897990068	295.1335313503854	559
0.2%	769000	-107909.51660211966	298.5237559741929	559
0.2%	770000	-107966.46306231152	303.62751222385157	559
0.2%	771000	-108047.17205705633	301.63219601168294	559
0.2%	772000	-108242.12964900583	300.30680403188506	559
0.2%	773000	-108152.82841684017	300.45384607046503	559
0.2%	774000	-108696.36099595018	299.2980525787938	559
0.2%	775000	-108189.54388980987	295.07251915943965	559
0.2%	776000	-107687.45175564126	295.2888023794801	559
0.2%	777000	-107254.18925286247	302.5360883825361	559
0.2%	778000	-107971.10521260533	298.04159244447163	559
0.2%	779000	-107548.00984987244	299.8352673679054	559
0.2%	780000	-108352.416667321	304.16772047669826	559
0.2%	781000	-107534.11473857472	293.53669774351704	559
0.2%	782000	-107708.463259537	299.51833918135935	559
0.2%	783000	-107732.18274581665	300.1953984729838	559
0.2%	784000	-107984.83934679208	300.9475614072306	559
0.2%	785000	-107999.53845857899	299.73030742652594	559
0.2%	786000	-108138.61864924408	304.49372953013693	559
0.2%	787000	-108215.97021042206	300.5671598898144	559
0.2%	788000	-108460.27423416032	297.6774232183168	559
0.2%	789000	-107973.98274855502	302.4604848415344	559
0.2%	790000	-107699.72781594493	298.7236739293839	559
0.2%	791000	-107608.25466931611	302.42933322776594	559
0.2%	792000	-107789.35806751577	303.155208713077	559
0.2%	793000	-108292.02421630872	302.03015436722876	559
0.2%	794000	-108045.27257419773	298.78258459098794	559
0.2%	795000	-108349.72386884643	302.1577367499586	559
0.2%	796000	-107860.46051282552	296.7145692480424	559
0.2%	797000	-108051.34194177599	300.59573589069623	559
0.2%	798000	-108053.29235218698	299.50911061107655	559
0.2%	799000	-107638.24833661364	301.27211838407584	559
0.2%	800000	-107705.40044541657	300.857505406932	559
0.2%	801000	-107409.21458750777	299.76241317264487	559
0.2%	802000	-107281.82908954285	296.55672296754113	559
0.2%	803000	-108006.58857928123	305.146609029497	559
0.2%	804000	-107554.32479369058	292.18579239463475	559
0.2%	805000	-107800.41427795007	304.7757781399919	559
0.2%	806000	-107855.86484836182	301.0025168179283	559
0.2%	807000	-108021.02403331944	295.095491527846	559
0.2%	808000	-108034.15687230905	300.12795497433603	559
0.2%	809000	-107695.07794440188	299.3874303956342	559
0.2%	810000	-108219.95286240219	298.9847114780677	558
0.2%	811000	-108614.20377757074	300.0726799334568	558
0.2%	812000	-108006.81952384021	299.3037881540773	558
0.2%	813000	-108460.49073369498	298.4426255580177	558
0.2%	814000	-107870.20889504394	296.3415349395118	558
0.2%	815000	-107820.37915559462	304.59796324263164	558
0.2%	816000	-107931.19619516586	300.8252144436561	558
0.2%	817000	-108196.3616930272	310.25393059089936	558
0.2%	818000	-107649.36813379079	301.142406014542	558
0.2%	819000	-107716.23570970749	295.4426575186722	558
0.2%	820000	-107617.18081393419	302.2932804685065	558
0.2%	821000	-107619.36627278873	307.0661536416654	558
0.2%	822000	-107961.2970817869	297.90924208520704	558
0.2%	823000	-108100.61964684795	294.36076132407965	558
0.2%	824000	-107721.92263761675	302.3158361565419	558
0.2%	825000	-107672.3943727552	305.8922905806737	558
0.2%	826000	-107427.05396279623	304.6351754896698	558
0.2%	827000	-107215.63132331893	298.84800331194344	558
0.2%	828000	-108182.33169401926	302.76266910937426	558
0.2%	829000	-108039.85953692626	304.04313212610793	558
0.2%	830000	-107565.33242651937	297.6576153489188	558
0.2%	831000	-107292.86936401157	309.10852967270944	558
0.2%	832000	-107798.7596544628	299.64348848185125	558
0.2%	833000	-107621.93522011698	303.24378106839936	558
0.2%	834000	-107719.98050854867	297.4951766939432	558
0.2%	835000	-108474.54970106925	301.77759423657346	558
0.2%	836000	-108007.56101203803	295.905983073626	558
0.2%	837000	-108481.09908232419	299.8526053057829	558
0.2%	838000	-108186.33760229126	300.7311337270609	558
0.2%	839000	-108147.16991021484	306.2159606988784	558
0.2%	840000	-107435.44764806377	299.6770985196503	558
0.2%	841000	-107587.96961653442	297.55284379138544	558
0.2%	842000	-108565.20664995	305.88814320014893	558
0.2%	843000	-108133.49961801991	298.6299054794691	558
0.2%	844000	-108029.9639485504	301.92609600011355	558
0.2%	845000	-107784.55710490188	305.55472962072776	558
0.2%	846000	-107539.35266917688	306.71060088758645	558
0.2%	847000	-107384.50727163744	302.4764478718539	558
0.2%	848000	-107671.52249161061	305.2806308799123	558
0.2%	849000	-107446.20290973643	305.05359053004906	558
0.2%	850000	-107941.39940145495	303.19809561751634	558
0.2%	851000	-107901.50424264837	296.5074784347167	558
0.2%	852000	-108296.20299894293	292.8089433726967	558
0.2%	853000	-108096.95873298147	298.81999945700966	558
0.2%	854000	-108219.61247868673	300.143931902387	558
0.2%	855000	-107970.81223947811	303.2473984176818	558
0.2%	856000	-108308.20436911983	294.71873494067063	558
0.2%	857000	-107688.73424805561	301.08016035594017	558
0.2%	858000	-107976.99847016297	299.68544206611443	558
0.2%	859000	-108239.88939242391	303.5112818924958	558
0.2%	860000	-108180.93628715188	296.95528494286106	558
0.2%	861000	-108426.39662536443	306.6720987262183	558
0.2%	862000	-107836.27906328859	303.4485202962117	558
0.2%	863000	-108182.38528215047	290.4842763614173	558
0.2%	864000	-108022.33640453755	294.49244941306677	558
0.2%	865000	-108224.8164899284	299.6238844814411	558
0.2%	866000	-108120.22859034664	297.1648296942232	558
0.2%	867000	-107984.47452389915	300.83347792929413	558
0.2%	868000	-108159.49281931715	299.817431815189	558
0.2%	869000	-107927.63529151399	307.865372696176	558
0.2%	870000	-107905.04996519978	298.503148685536	558
0.2%	871000	-108057.77738027205	298.26850204696035	558
0.2%	872000	-107629.4300332563	292.3517743944386	558
0.2%	873000	-108137.09758948744	297.6568284390331	558
0.2%	874000	-107862.43311941042	292.90505295944337	558
0.2%	875000	-107375.32139180368	301.57496711056234	558
0.2%	876000	-107658.36840657517	299.0259418433794	558
0.2%	877000	-108110.9988997851	301.35330920570334	558
0.2%	878000	-108119.584555913	297.21941260353145	558
0.2%	879000	-108374.51920087729	299.1038010324025	558
0.2%	880000	-108060.86435137875	300.0152402812385	558
0.2%	881000	-107884.19828218245	302.4549376168048	558
0.2%	882000	-107618.18689337536	304.8501693246205	558
0.2%	883000	-107761.13106603292	299.0917393345563	558
0.2%	884000	-107479.40265688882	301.0605127551803	558
0.2%	885000	-107513.73764079507	303.18899596853066	558
0.2%	886000	-107707.6537100398	302.2210522962241	558
0.2%	887000	-107914.79847443243	309.31920670546333	558
0.2%	888000	-108402.52213751641	294.1290119424711	558
0.2%	889000	-107514.49728454067	304.5288938167333	558
0.2%	890000	-108058.56393780024	304.8727599093742	558
0.2%	891000	-107618.60211812914	299.37034786188354	558
0.2%	892000	-107436.07314387895	296.520412021178	558
0.2%	893000	-107982.20654404908	303.10516361338176	558
0.2%	894000	-107986.06616833014	305.8259856682449	558
0.2%	895000	-108126.2048508653	300.82854470209173	558
0.2%	896000	-107713.98357998906	295.6444328322182	558
0.2%	897000	-107766.72822059202	303.09802413355254	558
0.2%	898000	-107546.98762220563	305.7926958682996	558
0.2%	899000	-107856.67057730327	298.6218437764326	558
0.2%	900000	-108544.07718581427	302.3185549505752	558
0.2%	901000	-108144.6479313469	296.0540018047837	558
0.2%	902000	-108216.2097871073	306.0662187989138	558
0.2%	903000	-108600.1869082232	298.77187356212	558
0.2%	904000	-108576.20990715898	295.17588897663063	558
0.2%	905000	-108231.90789370751	301.02144685079793	558
0.2%	906000	-107555.99542689836	298.0868766762137	558
0.2%	907000	-108090.0948056879	298.77926822388815	558
0.2%	908000	-108256.71221637214	303.56695261123815	558
0.2%	909000	-108280.00585796568	303.90272200622934	558
0.2%	910000	-107917.2602320963	303.0210858624191	558
0.2%	911000	-107745.62492331164	298.83172033985784	558
0.2%	912000	-107877.77195702982	298.2998009925158	558
0.2%	913000	-107724.62354915729	306.5114870004339	558
0.2%	914000	-107838.45595908561	300.8178740690597	558
0.2%	915000	-108494.27350857272	296.0992398152594	558
0.2%	916000	-108356.3166265923	305.37813805425657	558
0.2%	917000	-108227.04931082204	300.1223399508978	558
0.2%	918000	-108457.83282498992	289.8168208598441	558
0.2%	919000	-108385.85406660056	299.67819041835673	558
0.2%	920000	-108446.8396177697	301.52539666274384	558
0.2%	921000	-108433.56089095259	305.4367909308802	558
0.2%	922000	-107895.02441487974	292.9759019899901	558
0.2%	923000	-107850.71418929216	297.8827784072748	558
0.2%	924000	-108038.23448315146	293.41441925248114	558
0.2%	925000	-108201.9343349624	298.9944327177409	557
0.2%	926000	-108121.57871719543	298.4992609724008	557
0.2%	927000	-107649.40602311911	299.8473083504391	557
0.2%	928000	-107736.36006338615	298.1747209731025	557
0.2%	929000	-107754.29979764414	304.11853496322954	557
0.2%	930000	-107843.48745652265	297.1836652628367	557
0.2%	931000	-107579.35143108759	295.75636362925536	557
0.2%	932000	-107384.71699697967	300.94024001884276	557
0.2%	933000	-107960.79287891253	303.03366150333716	557
0.2%	934000	-107944.19802889111	293.97851433459635	557
0.2%	935000	-107485.69371096347	303.2937343482425	557
0.2%	936000	-108236.00233954052	302.88927676177553	557
0.2%	937000	-107962.88324707933	298.5513695515615	557
0.2%	938000	-108304.32303160825	298.2101264289442	557
0.2%	939000	-107602.69932108046	298.68298040130816	557
0.2%	940000	-107726.92415786022	299.99980038099693	557
0.2%	941000	-107894.03196075791	299.6897439146049	557
0.2%	942000	-108165.18160106498	300.6321020243073	557
0.2%	943000	-107799.5538140058	294.7344070892469	557
0.2%	944000	-107802.90255092201	300.43107681143874	557
0.2%	945000	-107912.639790304	297.88546566634693	557
0.2%	946000	-107810.75754754106	298.4663437745922	557
0.2%	947000	-108174.38841068838	298.51866366547387	557
0.2%	948000	-108021.95235408517	302.9319280429074	557
0.2%	949000	-107902.51491095219	296.9755068020599	557
0.2%	950000	-107815.7389867159	301.2735235686712	557
0.2%	951000	-107779.13603594457	295.953013100857	557
0.2%	952000	-107703.58740361757	302.67005001121555	557
0.2%	953000	-107630.04093885282	298.5356760371093	557
0.2%	954000	-108306.03105591354	304.88836110953054	557
0.2%	955000	-107843.8194372009	300.8966372789898	557
0.2%	956000	-108247.48559932946	299.5511647777314	557
0.2%	957000	-107865.85531564034	301.4800130162265	557
0.2%	958000	-107842.08356958814	301.7761583975728	557
0.2%	959000	-108030.79682642664	305.5762601493232	557
0.2%	960000	-108162.69191927719	305.8231188119763	557
0.2%	961000	-108297.92536199861	302.6202968233929	557
0.2%	962000	-107860.78209054144	295.68364199191984	557
0.2%	963000	-108226.80929959356	305.9593606702309	557
0.2%	964000	-107719.8042414654	296.59604941325097	557
0.2%	965000	-107376.97360676713	304.2011694022718	557
0.2%	966000	-107890.36334316968	305.0496702801279	557
0.2%	967000	-107566.71168286772	303.18683664546523	557
0.2%	968000	-108018.41758639808	299.233440034127	557
0.2%	969000	-108810.21641283017	298.84393999256247	557
0.2%	970000	-107980.08995066327	301.27387659307885	557
0.2%	971000	-108001.38925627945	304.2281407265061	557
0.2%	972000	-108167.62190569751	299.00462651094017	557
0.2%	973000	-107790.13958304911	300.23939775024166	557
0.2%	974000	-107763.92576869763	299.73780329833767	557
0.2%	975000	-108402.056321566	299.2471546376953	557
0.2%	976000	-107405.37662689714	295.4922377430958	557
0.2%	977000	-107312.92542804172	302.1423998186595	557
0.2%	978000	-107540.60126908752	300.9151083491068	557
0.2%	979000	-108060.15273334319	295.95060702806376	557
0.2%	980000	-108323.5387988973	307.3844405718948	557
0.2%	981000	-108019.46116997907	306.75536223644394	557
0.2%	982000	-107970.78042560723	300.18643542316266	557
0.2%	983000	-107772.41888161516	298.8759519926946	557
0.2%	984000	-107511.03461623401	299.7469213738981	557
0.2%	985000	-108378.70065297117	297.84527413712306	557
0.2%	986000	-108132.57876803353	304.61901128676425	557
0.2%	987000	-107620.82031996711	296.58625895023016	557
0.2%	988000	-107506.48498879164	294.5631257182852	557
0.2%	989000	-107752.28151203948	297.93537856406795	557
0.2%	990000	-108215.89045029832	297.39208734085133	557
0.2%	991000	-107894.52787787234	295.35560005186903	557
0.2%	992000	-107598.79497096967	301.4174390994606	557
0.2%	993000	-107768.13082177192	297.9312638531616	557
0.2%	994000	-107777.6553242635	300.94720658098373	557
0.2%	995000	-107567.51921841525	302.27223054439065	557
0.2%	996000	-108305.71104876557	301.2758995919936	557
0.2%	997000	-107976.95688287984	299.9023390428984	557
0.2%	998000	-108370.86434853217	301.1696712708931	557
0.2%	999000	-108339.1799218827	299.4041040137832	557
0.2%	1000000	-108537.93555280054	300.5489407553619	557
0.2%	1001000	-108083.61683369312	290.7614838408075	557
0.2%	1002000	-108066.5479338083	299.3560325576185	557
0.2%	1003000	-107762.29676636378	306.77990779590976	557
0.2%	1004000	-107979.5396214982	297.573526744944	557
0.2%	1005000	-108373.1576106716	296.6178302911453	557
0.2%	1006000	-107795.74167440576	302.1360299963148	557
0.2%	1007000	-107083.4831509185	299.3778106193227	557
0.2%	1008000	-107965.23729099799	298.9071982417832	557
0.2%	1009000	-107826.65137163317	298.12276950443254	557
0.2%	1010000	-107431.20316453115	300.53542639349064	557
0.2%	1011000	-107682.03579603694	299.9517077292929	557
0.2%	1012000	-107742.88376401318	301.40396415724905	557
0.2%	1013000	-107574.78189091128	297.16633747306076	557
0.2%	1014000	-107847.42771804961	299.835081604613	557
0.2%	1015000	-107784.38296808675	299.14603301232114	557
0.2%	1016000	-107765.85047677648	297.54204313670755	557
0.2%	1017000	-107952.64614006411	298.1235963268068	557
0.2%	1018000	-107318.33719506115	301.70964539203885	557
0.2%	1019000	-107453.42735058907	305.27886378777623	557
0.2%	1020000	-107926.34466327261	287.0415717693191	557
0.2%	1021000	-108092.61488250573	297.22161143744347	557
0.2%	1022000	-107783.66091289301	302.4386050670806	557
0.2%	1023000	-107945.54642639728	300.4387482279732	557
0.2%	1024000	-108024.3476262954	303.1812407992294	557
0.2%	1025000	-108086.97735845228	296.3660147920517	557
0.2%	1026000	-108133.67077007052	294.36884587085854	557
0.2%	1027000	-108356.01090312726	297.7410706633763	557
0.2%	1028000	-108326.04812525888	300.0558220482773	557
0.2%	1029000	-107637.0437469033	295.0930632380499	557
