#"Progress (%)"	"Step"	"Potential Energy (kJ/mole)"	"Temperature (K)"	"Speed (ns/day)"
47.9%	2393000	-108071.23874493735	298.1225216620899	610
47.9%	2394000	-107919.16925396025	299.82871524847775	610
47.9%	2395000	-108007.69345075707	306.77436766011476	610
47.9%	2396000	-107873.85826629424	293.3988480321829	610
47.9%	2397000	-108492.16618451849	299.75938778115756	610
48.0%	2398000	-108114.24827836035	294.30397097077787	610
48.0%	2399000	-107941.9820568997	300.9617108198527	610
48.0%	2400000	-108081.37807098962	297.0969036803458	610
48.0%	2401000	-107872.02816239116	297.62955810238594	610
48.0%	2402000	-108506.94047065987	295.99488826761853	610
48.1%	2403000	-108242.87846323266	297.09335962615376	610
48.1%	2404000	-107880.83659256087	291.42593578839234	610
48.1%	2405000	-107853.24988310318	298.2400565852675	610
48.1%	2406000	-108309.05296667106	302.59416291035734	610
48.1%	2407000	-107754.12605137797	307.40592063659386	610
48.2%	2408000	-107106.35976400157	298.1032564802252	610
48.2%	2409000	-107587.78768943017	299.76164816251674	610
48.2%	2410000	-107822.1552164182	297.1262668285824	610
48.2%	2411000	-107773.57580639748	297.19383802787274	610
48.2%	2412000	-107434.24567885348	301.31156476945574	610
48.3%	2413000	-107869.98718017386	300.98104956220305	610
48.3%	2414000	-107882.72342785983	307.8237925623893	610
48.3%	2415000	-107695.71067930292	297.87556401823053	610
48.3%	2416000	-108044.43109611934	297.0979675025575	610
48.3%	2417000	-108274.32945482968	297.5286263762394	610
48.4%	2418000	-107951.2504714129	297.53428277856443	610
48.4%	2419000	-108262.18118288345	300.3343346546594	610
48.4%	2420000	-107795.10334075615	293.76186012515785	610
48.4%	2421000	-107517.83949286072	295.0506848033716	610
48.4%	2422000	-107920.05417736969	299.7330125453231	610
48.5%	2423000	-108375.60608271067	298.8820302121686	610
48.5%	2424000	-107562.76715445425	305.45761291566515	610
48.5%	2425000	-107904.97633708478	302.37994546429564	610
48.5%	2426000	-108000.38837200007	302.0324242141658	610
48.5%	2427000	-107489.58260860201	294.2998635376433	610
48.6%	2428000	-107380.44408185268	300.96065343447987	610
48.6%	2429000	-107743.09012576658	297.4268781476257	610
48.6%	2430000	-108066.84006873309	301.73245003883466	610
48.6%	2431000	-108027.8204952362	301.77229074725756	610
48.6%	2432000	-107944.33958201692	297.06544741722735	610
48.7%	2433000	-107704.06196249789	301.4877101599503	610
48.7%	2434000	-107763.63526468351	301.11385848214235	610
48.7%	2435000	-107334.8013105744	300.84983225714217	610
48.7%	2436000	-108242.54066687427	306.55876307765266	610
48.7%	2437000	-108143.20174283884	291.94991784799856	610
48.8%	2438000	-107909.36614881526	291.65959209554126	610
48.8%	2439000	-107964.33070380008	301.50373882369854	610
48.8%	2440000	-108352.26093289722	297.2698649835076	610
48.8%	2441000	-108348.25843048305	299.77911626570585	610
48.8%	2442000	-107657.31401796849	305.55388835811334	610
48.9%	2443000	-107416.23723096703	299.59914632520133	610
48.9%	2444000	-107943.45677418634	293.25689779227963	610
48.9%	2445000	-108473.38228592882	298.72605464257487	610
48.9%	2446000	-108350.65636903932	304.6964070587449	610
48.9%	2447000	-108260.33390474226	304.5170606832601	610
49.0%	2448000	-108565.73057761043	301.8353352345884	610
49.0%	2449000	-108055.21630476508	292.5251626844814	610
49.0%	2450000	-107924.01180977793	302.8902372293921	610
49.0%	2451000	-107649.13243414392	302.04741245894024	610
49.0%	2452000	-107714.65831240639	293.1328766677132	610
49.1%	2453000	-108128.18423160887	299.62746570907046	610
49.1%	2454000	-107627.9044936602	298.21088257182714	610
49.1%	2455000	-108075.55471929372	295.52258601824184	610
49.1%	2456000	-108169.01672110986	298.42264887515756	610
49.1%	2457000	-108641.69263367308	298.8310277401023	610
49.2%	2458000	-108201.3741840371	302.41009511325217	610
49.2%	2459000	-107371.18296638224	299.40304938962646	610
49.2%	2460000	-107976.73162514577	296.63227552018304	610
49.2%	2461000	-107806.89512987691	296.012985989257	610
49.2%	2462000	-107807.95001760707	293.9831211142505	610
49.3%	2463000	-108194.29908815329	300.7239609847312	610
49.3%	2464000	-107762.10778138158	294.9837417246679	610
49.3%	2465000	-107389.93874264043	296.05794788391535	610
49.3%	2466000	-107820.50164942932	295.9172696923127	610
49.3%	2467000	-107819.47744915565	301.32860663286834	610
49.4%	2468000	-107901.58732229169	301.45097443032006	610
49.4%	2469000	-107094.79331893008	296.99308412525613	610
49.4%	2470000	-107413.72395636118	292.5794962873462	610
49.4%	2471000	-107853.66460952745	297.92686565029453	610
49.4%	2472000	-107822.23613537778	293.2452459590357	610
49.5%	2473000	-107779.6878279429	295.5385779877421	610
49.5%	2474000	-107711.42810445	301.17236400650876	610
49.5%	2475000	-107824.31545646861	300.4128814662733	610
49.5%	2476000	-108206.29393034568	304.4519898918502	610
49.5%	2477000	-107815.27871612529	301.5900929034455	610
49.6%	2478000	-107867.54695256054	304.30257754728495	610
49.6%	2479000	-107855.05087362742	309.7886167007348	610
49.6%	2480000	-107638.89687216398	302.25780081153755	610
49.6%	2481000	-107628.55531573901	305.3659430453278	610
49.6%	2482000	-107975.21949989186	298.97864964659595	610
49.7%	2483000	-107688.9010714211	298.64179885218584	610
49.7%	2484000	-107952.24532136554	298.1299010622603	610
49.7%	2485000	-107685.7475860673	301.8560991269401	610
49.7%	2486000	-107882.58187336894	295.4943144069381	610
49.7%	2487000	-107887.06169669982	301.36406365423574	610
49.8%	2488000	-107834.88125504996	299.0720153315429	610
49.8%	2489000	-107996.70200459356	301.8154791050973	610
49.8%	2490000	-108686.92773052864	301.8884703515154	610
49.8%	2491000	-108577.95563437953	294.98279782672387	610
49.8%	2492000	-108030.40002168622	302.85084198915735	610
49.9%	2493000	-107920.56100363983	294.44711225379234	610
49.9%	2494000	-108385.52409988944	299.1014522814908	610
49.9%	2495000	-108079.82680732175	293.57331170283265	610
49.9%	2496000	-108210.68378798524	304.9853524824937	610
49.9%	2497000	-108179.63313607546	302.8443326555396	610
50.0%	2498000	-107834.81976687931	297.09213786209546	610
50.0%	2499000	-108134.35606678971	298.9704536465815	610
50.0%	2500000	-107941.48205665615	300.7581396679784	610
50.0%	2501000	-107993.6835216519	301.4394137159638	610
50.0%	2502000	-108243.98265885306	300.50601876416204	610
50.1%	2503000	-107811.0686095031	300.36796706393875	610
50.1%	2504000	-107804.8827577359	297.97697390496097	610
50.1%	2505000	-107740.64349204674	304.88716886276796	610
50.1%	2506000	-107400.56103984034	298.07424803809766	610
50.1%	2507000	-107373.00140863494	303.61695392228535	610
50.2%	2508000	-108245.37844455545	302.504949816597	610
50.2%	2509000	-107878.51470768498	296.32539224885744	610
50.2%	2510000	-107885.75212505832	300.7354353322881	610
50.2%	2511000	-108038.83476473554	300.1659821433912	610
50.2%	2512000	-108048.17279679514	298.17204082314555	610
50.3%	2513000	-108209.39742470556	300.8169635676558	610
50.3%	2514000	-107911.87090531946	304.302172197044	610
50.3%	2515000	-108114.87875582185	298.0282355489967	610
50.3%	2516000	-107730.57968042628	293.79745856590944	610
50.3%	2517000	-108316.02359412261	294.2904560907514	610
50.4%	2518000	-107968.25765074231	298.8994089774219	610
50.4%	2519000	-107648.58009255561	297.8222181219243	610
50.4%	2520000	-107986.66496644053	297.5277133655358	610
50.4%	2521000	-107909.95451113768	299.229285497158	610
50.4%	2522000	-108070.3164349976	305.74215697772667	610
50.5%	2523000	-108386.73200684623	303.0149171932489	610
50.5%	2524000	-107718.66348440363	298.33354950848843	610
50.5%	2525000	-108203.2376344495	305.92122877029675	610
50.5%	2526000	-107991.18296802323	294.6943293242449	610
50.5%	2527000	-107492.24179977551	300.5579687897746	610
50.6%	2528000	-107377.45903646247	294.925424443555	610
50.6%	2529000	-108061.31429766282	299.8217324910719	610
50.6%	2530000	-107573.03808454634	304.0108064446531	610
50.6%	2531000	-107468.44572394714	299.87974784685815	610
50.6%	2532000	-108093.86667434126	296.8503630556006	610
50.7%	2533000	-107907.83142699068	308.3410455220586	610
50.7%	2534000	-107218.20838759723	303.2006532741972	610
50.7%	2535000	-107661.30995531124	303.429736681275	610
50.7%	2536000	-107662.26732553774	305.3936221451883	609
50.7%	2537000	-107874.38035839284	307.89175475648835	609
50.8%	2538000	-107427.02139196987	295.91604363911404	609
50.8%	2539000	-107779.94747213274	307.6695368047455	609
50.8%	2540000	-107520.53466086811	297.63706525801007	609
50.8%	2541000	-108223.06086517544	301.149936765399	609
50.8%	2542000	-108136.53691020212	300.7454690035708	609
50.9%	2543000	-108152.70332532702	296.53076919997056	609
50.9%	2544000	-107300.10728215799	297.27570645428557	609
50.9%	2545000	-107807.18637703895	310.2447284636427	609
50.9%	2546000	-107825.86807255587	298.38362932955187	609
50.9%	2547000	-107749.92869012943	300.89935421673766	609
51.0%	2548000	-107862.00481935637	300.68872012616464	609
51.0%	2549000	-108171.15529987286	299.0602526292252	609
51.0%	2550000	-108272.06005235203	302.77321981901645	609
51.0%	2551000	-108065.39409833914	307.004669222197	609
51.0%	2552000	-107690.55174563383	299.5903607856611	609
51.1%	2553000	-107946.25317324908	291.9653073308817	609
51.1%	2554000	-108044.11970521603	296.9968545982417	609
51.1%	2555000	-107929.12475452572	298.9166192442745	609
51.1%	2556000	-108303.04646763206	299.26882164162816	609
51.1%	2557000	-108445.55981320865	296.55572451946546	609
51.2%	2558000	-108345.33143471577	306.4919457256926	609
51.2%	2559000	-107555.78761772416	301.65894548930123	609
51.2%	2560000	-107405.24502069433	303.19139906681096	609
51.2%	2561000	-107505.9368420355	306.0655908790968	609
51.2%	2562000	-107093.5106647741	296.97893774611293	609
51.3%	2563000	-107344.13550483272	304.5324339176386	609
51.3%	2564000	-107976.6120754159	301.0217503776569	609
51.3%	2565000	-108062.87826803932	301.0228452037368	609
51.3%	2566000	-108045.80343522714	300.8745402287946	609
51.3%	2567000	-108083.41199269728	297.1999644725284	609
51.4%	2568000	-107905.61076657963	296.71163459735556	609
51.4%	2569000	-108001.85434383387	296.0529956812643	609
51.4%	2570000	-107692.61558087636	297.68321830298777	609
51.4%	2571000	-107748.55416842387	303.983566700034	609
51.4%	2572000	-107198.63372768485	299.66003115828323	609
51.5%	2573000	-107824.4304495221	297.27828614199547	609
51.5%	2574000	-108027.27036286565	296.91411411027315	609
51.5%	2575000	-108387.56095859478	302.51437538498965	609
51.5%	2576000	-107724.62203384447	300.6166826671882	609
51.5%	2577000	-107698.74658964016	301.5475513509444	609
51.6%	2578000	-108123.82631144556	305.17656908656534	609
51.6%	2579000	-108024.62222563126	298.53669526153595	609
51.6%	2580000	-108129.27239350835	300.3876713043243	609
51.6%	2581000	-107697.35923752934	301.9988156565891	609
51.6%	2582000	-107823.50880644284	303.5991484122009	609
51.7%	2583000	-108473.71052242513	304.66841250464205	609
51.7%	2584000	-108520.05064976285	304.14547410547624	609
51.7%	2585000	-107813.73426454677	296.1571200055504	609
51.7%	2586000	-107588.9594578247	300.7160359135819	609
51.7%	2587000	-108537.24682194297	300.836396083565	609
51.8%	2588000	-108008.06629144703	299.46655381671286	609
51.8%	2589000	-107571.50828409428	301.61893480219913	609
51.8%	2590000	-108183.94216804975	300.8531120761087	609
51.8%	2591000	-108280.77937015309	305.14037408834105	609
51.8%	2592000	-108123.51424676785	302.5152456921996	609
51.9%	2593000	-107498.72075815941	300.76595411151055	609
51.9%	2594000	-107555.00812035566	305.5874506986963	609
51.9%	2595000	-107909.21139319334	304.38421364679056	609
51.9%	2596000	-107847.77363506076	306.13275418704086	609
51.9%	2597000	-107808.80891718669	298.9241674137288	609
52.0%	2598000	-107541.79885625979	298.936667529435	609
52.0%	2599000	-108029.7652706618	301.46832853761725	609
52.0%	2600000	-107659.20375488466	298.1405467523194	609
52.0%	2601000	-107719.30686832406	302.106786917267	609
52.0%	2602000	-108319.87262948626	302.59208528743875	609
52.1%	2603000	-108035.14970742934	300.6116874130486	609
52.1%	2604000	-107728.52851789631	296.65776379583286	609
52.1%	2605000	-107961.80426051212	309.9915139153554	609
52.1%	2606000	-107640.33861486358	300.5457779395222	609
52.1%	2607000	-107713.80692056008	301.65051846347734	609
52.2%	2608000	-108482.53725838265	305.26666341384765	609
52.2%	2609000	-107674.19445111114	301.756938616424	609
52.2%	2610000	-107687.12516892422	300.5867065877009	609
52.2%	2611000	-108365.65252324031	302.12435620570466	609
52.2%	2612000	-108227.80057445052	305.347012122053	609
52.3%	2613000	-108377.31537295924	302.6390428462085	609
52.3%	2614000	-107370.9261840966	294.34420825856586	609
52.3%	2615000	-107643.71992730489	298.57789526651726	609
52.3%	2616000	-107751.19245682796	307.48056573403045	609
52.3%	2617000	-107969.72573379287	299.9447038080459	609
52.4%	2618000	-107941.33327116072	300.40813721487524	609
52.4%	2619000	-108274.43938964326	296.6827687942223	609
52.4%	2620000	-107689.68127508089	302.2818827307097	609
52.4%	2621000	-107629.83637736086	300.3259291003201	609
52.4%	2622000	-108134.94044980081	299.6770376889869	609
52.5%	2623000	-107795.6858709238	300.1982978470865	609
52.5%	2624000	-108473.3102809107	302.8504051737323	609
52.5%	2625000	-108039.48820197512	301.20249662433815	609
52.5%	2626000	-107798.85378999426	298.01259309085117	609
52.5%	2627000	-108121.96131979511	302.8645282831045	609
52.6%	2628000	-107530.96166348015	300.94580603415443	609
52.6%	2629000	-108377.60025743721	307.3317952514339	609
52.6%	2630000	-107599.46041512629	301.13610714348164	609
52.6%	2631000	-107747.55123527953	296.0486585406564	609
52.6%	2632000	-107656.29685975774	298.6221285764035	609
52.7%	2633000	-108073.10746514401	302.1379997168719	609
52.7%	2634000	-107915.83509438112	298.049722216806	609
52.7%	2635000	-108170.17791404878	300.64189459182546	609
52.7%	2636000	-107871.68199804705	298.7314124392421	609
52.7%	2637000	-107529.0493940746	293.9152178765886	609
52.8%	2638000	-107782.63809227478	298.80472660477295	609
52.8%	2639000	-108080.00740603241	296.3102067261276	609
52.8%	2640000	-107629.12563486444	293.3297595743075	609
52.8%	2641000	-108012.2107431409	300.74754864852616	609
52.8%	2642000	-108373.75903833541	302.42640770550116	609
52.9%	2643000	-107724.80478433147	292.898196785182	609
52.9%	2644000	-107800.07471988443	307.1340428691218	609
52.9%	2645000	-107142.04380737059	298.9825659695133	609
52.9%	2646000	-107770.46352735604	302.1886492406146	609
52.9%	2647000	-107853.19632219733	302.64298027788567	609
53.0%	2648000	-108108.93510818202	303.24166620788736	609
53.0%	2649000	-108037.3880388483	301.88711240551515	609
53.0%	2650000	-108052.74455330172	298.6510918913289	609
53.0%	2651000	-108067.50688615884	308.92773589049494	609
53.0%	2652000	-108376.4160596577	302.3861670121291	609
53.1%	2653000	-107674.12050784845	294.7328816705459	609
53.1%	2654000	-108159.02629239741	304.2903472999756	609
53.1%	2655000	-107652.85666264733	302.8705610052112	609
53.1%	2656000	-108133.54006867902	300.88645317262547	609
53.1%	2657000	-108399.49694060045	297.860206538262	609
53.2%	2658000	-107929.05588909471	299.1984763868853	609
53.2%	2659000	-107986.76700689248	298.23250492743756	609
53.2%	2660000	-107594.70591510204	295.3048463464628	609
53.2%	2661000	-108069.81787886354	299.91317626636754	609
53.2%	2662000	-107468.44338198262	298.57047947175596	609
53.3%	2663000	-107498.43738495954	297.6423145446828	609
53.3%	2664000	-107682.74988561939	300.7270410874889	609
53.3%	2665000	-107872.58275498846	303.2059079243289	609
53.3%	2666000	-107518.54550805758	303.517758246147	609
53.3%	2667000	-107538.33371221088	299.9336726389943	609
53.4%	2668000	-108191.01178400754	300.8407977612891	609
53.4%	2669000	-108148.55161215924	307.8886272752887	609
53.4%	2670000	-107930.41255211015	297.76417824255606	609
53.4%	2671000	-107719.89775615069	297.6142870164813	609
53.4%	2672000	-107946.0397585337	298.4199012692337	609
53.5%	2673000	-108305.9605631039	300.5068494882583	609
53.5%	2674000	-108003.13627639087	299.6789165313655	609
53.5%	2675000	-107848.34392268863	307.0499503942788	609
53.5%	2676000	-107494.29969984037	306.35533253243756	609
53.5%	2677000	-107264.85731348582	299.88687015323256	609
53.6%	2678000	-107520.4429973492	300.04918103420465	609
53.6%	2679000	-108121.7487247882	299.171548486202	609
53.6%	2680000	-107847.52023505163	300.48968756438785	609
53.6%	2681000	-108382.16027442575	300.63310345804996	609
53.6%	2682000	-107829.92921225005	298.68289307749905	609
53.7%	2683000	-107723.66947289766	298.9623320521145	609
53.7%	2684000	-107731.5206572474	305.9999105038814	609
53.7%	2685000	-108028.2157750735	303.01547283066293	609
53.7%	2686000	-108399.72449288704	303.21291282117295	609
53.7%	2687000	-107803.56251109461	294.4749709382443	609
53.8%	2688000	-107829.82723535015	304.2231739995472	609
53.8%	2689000	-107619.05456454749	306.12885359405976	609
53.8%	2690000	-107336.72457244364	302.64221755735997	609
53.8%	2691000	-107801.56318367808	295.83341080367467	609
53.8%	2692000	-107989.91243632161	298.4049383387388	609
53.9%	2693000	-108035.87224415736	290.41307818178757	609
53.9%	2694000	-107767.94970606151	301.1841490580789	609
53.9%	2695000	-107496.10194293829	296.67101050487685	609
53.9%	2696000	-107956.3280619497	301.2837254639049	609
53.9%	2697000	-108400.30127402535	302.8708294682751	609
54.0%	2698000	-107811.41279025143	294.9942443682492	609
54.0%	2699000	-107888.13810210722	299.7833481951604	609
54.0%	2700000	-108044.43301811791	296.88238254356355	609
54.0%	2701000	-108251.00777587015	299.735511330142	609
54.0%	2702000	-107722.26233455073	301.8943614387342	609
54.1%	2703000	-107716.67646117229	301.02826486398845	609
54.1%	2704000	-107613.2784041767	304.65437540079046	609
54.1%	2705000	-108514.64558451949	300.50656040653917	609
54.1%	2706000	-108065.86053751037	302.52523387163933	609
54.1%	2707000	-108053.43815283151	299.6188357705153	609
54.2%	2708000	-107887.38847725443	292.61017292867257	609
54.2%	2709000	-108250.73926674132	301.9967991341182	609
54.2%	2710000	-108081.64838502253	305.25932949829416	609
54.2%	2711000	-107763.42383448686	304.7068191694358	609
54.2%	2712000	-107280.46246898663	297.20333942680645	609
54.3%	2713000	-107829.7312409177	301.3079173825063	609
54.3%	2714000	-107415.30158980517	298.15338679710607	609
54.3%	2715000	-107900.91574559943	300.0066997259234	609
54.3%	2716000	-107547.7484176117	296.4258081021286	609
54.3%	2717000	-107487.31111696921	299.7011623006444	609
54.4%	2718000	-107935.20490918681	302.75731972623333	609
54.4%	2719000	-107722.36188428034	302.64111809671886	609
54.4%	2720000	-107968.64310585754	300.37561070685393	609
54.4%	2721000	-107554.42722792807	303.5413364236891	609
54.4%	2722000	-107492.62322036223	304.8848882342816	609
54.5%	2723000	-107321.07508940832	308.5119240406331	609
54.5%	2724000	-107265.09840375395	305.4423714389287	609
54.5%	2725000	-107958.42384863691	302.19514307537935	609
54.5%	2726000	-108311.34086505463	308.872160321653	609
54.5%	2727000	-107627.97742529493	303.5688389483636	609
54.6%	2728000	-107567.86379250232	298.03568655667027	609
54.6%	2729000	-107691.27224879549	301.50368719537437	609
54.6%	2730000	-107881.7971776349	301.8567584707424	609
54.6%	2731000	-107734.14901151368	306.0427755164995	609
54.6%	2732000	-108526.88771763933	299.0525762158139	609
54.7%	2733000	-108456.74018432898	302.3173279896087	609
54.7%	2734000	-107670.00099812332	308.3349708358153	609
54.7%	2735000	-107902.71743811364	303.45708205280437	609
54.7%	2736000	-108049.26283553196	293.7980927925743	609
54.7%	2737000	-108172.60594938626	296.3870045593634	609
54.8%	2738000	-107981.33882408286	306.22561382010576	609
54.8%	2739000	-107920.11362507101	305.17326407827204	609
54.8%	2740000	-108080.77992482483	302.49262685935616	609
54.8%	2741000	-108008.0462451363	299.8369000081771	609
54.8%	2742000	-107861.06912817666	304.93343668336075	609
54.9%	2743000	-108228.27287838771	293.3602133204311	609
54.9%	2744000	-108437.8718852282	304.08665702825596	609
54.9%	2745000	-108113.67671124497	296.98807211153064	609
54.9%	2746000	-107934.58174086618	298.1733584248813	609
54.9%	2747000	-107595.73726577777	299.5695091305729	609
55.0%	2748000	-108011.95630389266	297.69705043806306	609
55.0%	2749000	-108092.91444078623	300.224714416	609
55.0%	2750000	-107767.75640650396	300.4205168002502	609
55.0%	2751000	-107994.97499754885	296.40654011938244	609
55.0%	2752000	-108223.12607346894	304.1280541152313	609
55.1%	2753000	-107691.85909513803	305.0624625322516	609
55.1%	2754000	-108350.01689653215	297.4494432496843	609
55.1%	2755000	-108121.4942784484	302.26336054889805	609
55.1%	2756000	-108199.9260394522	302.40558720046135	609
55.1%	2757000	-107824.35905364901	301.2205581808009	609
55.2%	2758000	-107804.90446056658	300.5171669770142	609
55.2%	2759000	-107725.69609933207	299.87165989790293	609
55.2%	2760000	-107518.65793341142	294.2524034903883	609
55.2%	2761000	-107883.68588244705	299.44003170512985	609
55.2%	2762000	-107653.72652148805	296.4595848039354	609
55.3%	2763000	-107561.88138387632	303.22231974342174	609
55.3%	2764000	-107726.03565806313	297.19318404685424	609
55.3%	2765000	-108077.71110741142	297.3556457357703	609
55.3%	2766000	-107552.83967536641	301.91374028596664	609
55.3%	2767000	-107932.92962452606	302.9408383781841	609
55.4%	2768000	-108064.38088559057	297.0446944236678	609
55.4%	2769000	-108107.99974158313	303.10801081986614	609
55.4%	2770000	-107728.56742918049	306.3811217664019	609
55.4%	2771000	-107892.31858097971	303.6393444784457	609
55.4%	2772000	-107879.10288314219	297.69104075353596	609
55.5%	2773000	-108022.12516518123	301.08817161222765	609
55.5%	2774000	-108244.3759816594	300.3978735582861	609
55.5%	2775000	-107984.93115483783	298.9439417947285	609
55.5%	2776000	-108367.47363551869	298.16203065655714	609
55.5%	2777000	-108369.68817294273	308.48127316179296	609
55.6%	2778000	-107871.01453194418	301.354559094645	609
55.6%	2779000	-108055.53335023602	295.3865306186492	609
55.6%	2780000	-108055.01940129162	300.431976188469	609
55.6%	2781000	-107933.12580060214	303.83629951078836	609
55.6%	2782000	-108169.35953098582	297.83865107010826	609
55.7%	2783000	-108275.8483110969	302.0784168272701	609
55.7%	2784000	-107975.71414004965	296.73565176039585	609
55.7%	2785000	-107969.08104452281	296.6767533442352	609
55.7%	2786000	-107749.41819466441	298.33646443920185	609
55.7%	2787000	-107881.05017310707	296.51369028780204	609
55.8%	2788000	-107760.72950743744	301.0774481847184	609
55.8%	2789000	-107926.83460632432	300.1938250673154	609
55.8%	2790000	-107692.3954720099	294.1575689352472	609
55.8%	2791000	-107720.85865331604	296.654624961391	609
55.8%	2792000	-107231.58825289854	301.5173353159019	609
55.9%	2793000	-107486.88003240619	298.9682950415177	609
55.9%	2794000	-107679.20550026582	298.0920247954347	609
55.9%	2795000	-107534.8216287801	300.91188540873327	609
55.9%	2796000	-108115.1431261138	300.5358675342006	609
55.9%	2797000	-107982.67139353906	305.30414584956253	609
56.0%	2798000	-108313.2396895769	302.7671781687138	609
56.0%	2799000	-107963.11285092705	302.72825811397155	609
56.0%	2800000	-107864.39213862969	294.6417954088919	609
56.0%	2801000	-107578.90218994557	301.2975297415057	609
56.0%	2802000	-107535.39559012093	301.42507824000177	609
56.1%	2803000	-107558.51874640607	298.0243150241664	609
56.1%	2804000	-108113.98110602587	300.933281524194	609
56.1%	2805000	-107562.13433573535	296.623287386692	609
56.1%	2806000	-108051.984366972	306.39315445621503	609
56.1%	2807000	-107628.39380878	296.3822939505083	609
56.2%	2808000	-108390.58990532672	307.03604928889473	609
56.2%	2809000	-108524.1036842214	300.440277480137	609
56.2%	2810000	-108106.59198584664	300.81302488002257	609
56.2%	2811000	-107959.42305306648	295.1776949863718	609
56.2%	2812000	-107778.63755195681	300.279240384291	609
56.3%	2813000	-107705.35105617181	299.5733297418365	609
56.3%	2814000	-107940.75826170761	297.6814462716571	609
56.3%	2815000	-107919.51371620735	301.7019380621149	609
56.3%	2816000	-108036.4524716849	304.6418129396358	609
56.3%	2817000	-107791.92695662729	300.8843241082225	609
56.4%	2818000	-107947.81367123639	304.8909533133718	609
56.4%	2819000	-107531.86292209965	303.2171487636285	609
56.4%	2820000	-107352.49995873915	301.1397926515211	609
56.4%	2821000	-107970.03902242146	294.0554683152713	609
56.4%	2822000	-107647.0534117152	293.2532677238251	609
56.5%	2823000	-108113.23993992992	293.81771629991846	609
56.5%	2824000	-108419.51610550098	295.8935597059349	609
56.5%	2825000	-108379.28637489374	306.56997702351845	609
56.5%	2826000	-108309.6979842505	302.86117443049227	609
56.5%	2827000	-108285.28456960595	302.1221963868365	609
56.6%	2828000	-108153.88106529159	301.96597198886127	609
56.6%	2829000	-108158.00997102587	297.9060520715093	609
56.6%	2830000	-107723.97265309258	297.60522955649503	609
56.6%	2831000	-107856.24033209262	298.6552123835823	609
56.6%	2832000	-107941.85739495256	297.87315487737004	609
56.7%	2833000	-108071.22407185985	301.70973269892613	609
56.7%	2834000	-108143.30928866193	305.112242954724	609
56.7%	2835000	-107541.72565625887	306.6919867866808	609
56.7%	2836000	-107308.91260039131	301.18367729659724	609
56.7%	2837000	-108123.76897560083	297.51092273555594	609
56.8%	2838000	-108129.8251699796	303.9949639476317	609
56.8%	2839000	-108439.02698735846	306.86302208234184	609
56.8%	2840000	-107543.33675198513	304.2537853103065	609
56.8%	2841000	-107995.91590367001	304.3483616301516	609
56.8%	2842000	-107531.58742401027	303.8346882649528	609
56.9%	2843000	-107829.67223488563	305.115138987567	609
56.9%	2844000	-108146.09993091342	300.6455561492267	609
56.9%	2845000	-108007.2913459919	295.9896200076924	609
56.9%	2846000	-107629.68597995909	303.3805628627435	609
56.9%	2847000	-107998.09595168545	301.3814340501701	609
57.0%	2848000	-107833.35090779047	302.5465122014251	609
57.0%	2849000	-107880.60341011104	305.1457481407308	609
57.0%	2850000	-107971.61366054532	302.4441756377678	609
57.0%	2851000	-108133.2550678351	300.32031797234833	609
57.0%	2852000	-108165.93990255706	299.5320990643221	609
57.1%	2853000	-108174.27381393523	298.57213353431536	609
57.1%	2854000	-108485.06998230843	306.800852068969	609
57.1%	2855000	-107545.30043583806	298.85309973962194	609
57.1%	2856000	-107626.35670962394	297.5381603431265	609
57.1%	2857000	-107903.49834718974	308.3283636390499	609
57.2%	2858000	-108219.29857028252	302.1141707301845	609
57.2%	2859000	-107782.62645759247	306.3741375238285	609
57.2%	2860000	-107796.9727428339	304.3868668372322	609
57.2%	2861000	-108093.22422787105	300.67341295228937	609
57.2%	2862000	-107587.82889891532	300.45441442027305	609
57.3%	2863000	-107953.85935097001	302.14777099158886	609
57.3%	2864000	-107877.70923970989	304.10959059407196	609
57.3%	2865000	-107907.0150607694	298.0722691624868	609
57.3%	2866000	-108087.06245792238	302.37480308803913	609
57.3%	2867000	-108298.22483872646	300.3152272590974	609
57.4%	2868000	-107881.37712414842	292.9726047547278	609
57.4%	2869000	-107923.60124695115	296.6290032853837	609
57.4%	2870000	-107428.32507770555	305.057972668357	609
57.4%	2871000	-107391.09110510629	301.2840009470336	609
57.4%	2872000	-107911.02082169312	299.64144179985357	609
57.5%	2873000	-107874.93493465963	297.71791776355525	609
57.5%	2874000	-107791.5704786235	294.2366818030125	609
57.5%	2875000	-108246.86495637614	305.0760982225433	609
57.5%	2876000	-108405.54593742685	299.5725800915378	609
57.5%	2877000	-107762.57026621955	302.84012750478445	609
57.6%	2878000	-108120.9377529542	302.02195849129583	609
57.6%	2879000	-108053.36609922769	302.4258208906491	609
57.6%	2880000	-108041.5958733682	303.0948446197284	609
57.6%	2881000	-107663.51016768022	302.7800731323927	609
57.6%	2882000	-107664.57620028849	300.74225081630107	609
57.7%	2883000	-107652.78137148079	297.1613650171495	609
57.7%	2884000	-107794.45602211892	305.5408665227375	609
57.7%	2885000	-107979.00876347488	303.29297406638125	609
57.7%	2886000	-107680.62961882958	295.95394444332857	609
57.7%	2887000	-107634.02320042276	304.021857036151	609
57.8%	2888000	-107674.6406364725	299.2141001357667	609
57.8%	2889000	-108094.30087653315	298.85806082033656	609
57.8%	2890000	-107805.42093198374	295.9353988603988	609
57.8%	2891000	-107738.2643325245	302.0552778512541	609
