#"Progress (%)"	"Step"	"Potential Energy (kJ/mole)"	"Temperature (K)"	"Speed (ns/day)"
22.2%	1109000	-108647.3458297851	300.1662236213925	524
22.2%	1110000	-108477.78884091042	297.03502728008834	524
22.2%	1111000	-108332.88362907246	300.7238498230323	524
22.2%	1112000	-107948.62362769316	304.3253970445116	524
22.3%	1113000	-107496.45210009767	307.2977820673562	524
22.3%	1114000	-107894.18039343902	310.0596738838485	524
22.3%	1115000	-108347.609792392	298.34721031450255	524
22.3%	1116000	-108126.54861581651	302.10546443954576	524
22.3%	1117000	-107909.25328250299	301.2723631682939	524
22.4%	1118000	-107898.73966464959	300.9142274463486	524
22.4%	1119000	-108629.72851886344	295.6875702968158	524
22.4%	1120000	-108284.1902894103	297.1522575352482	524
22.4%	1121000	-108551.1605306149	297.90392196281175	524
22.4%	1122000	-107945.89862136659	301.6158588480809	524
22.5%	1123000	-107603.0127508333	297.1614770984061	524
22.5%	1124000	-107499.8221951311	306.2989304922719	524
22.5%	1125000	-107492.98419243935	300.2893752095726	524
22.5%	1126000	-108284.31184130977	305.06668566870115	524
22.5%	1127000	-107611.54418750433	296.25615776220747	524
22.6%	1128000	-107610.5554555927	301.3035018439501	524
22.6%	1129000	-107766.02899208176	306.26183379694544	524
22.6%	1130000	-107852.46743528568	305.22612622863056	524
22.6%	1131000	-107927.48215457052	300.9213247161345	524
22.6%	1132000	-108133.05936682364	300.7024695912652	524
22.7%	1133000	-108269.38720292784	295.5350230116679	524
22.7%	1134000	-108021.2786653305	295.3269841134786	524
22.7%	1135000	-108251.19682367193	298.6386582619904	524
22.7%	1136000	-108242.86389112775	305.0289692010688	524
22.7%	1137000	-108027.03871647385	300.97072471098693	524
22.8%	1138000	-107816.58455340122	302.92607802203395	524
22.8%	1139000	-108078.60985491239	298.57796418954666	524
22.8%	1140000	-108260.01522851456	301.21931294706883	524
22.8%	1141000	-108753.18350236514	295.79910174446405	524
22.8%	1142000	-108351.79770285846	299.5186888494664	524
22.9%	1143000	-107995.44463483593	296.04970805367014	524
22.9%	1144000	-107921.37536376878	297.4414705873657	524
22.9%	1145000	-107668.50798906316	296.88604042060877	524
22.9%	1146000	-107926.40698452014	305.2536676051411	524
22.9%	1147000	-107685.90674636303	301.53385820033486	524
23.0%	1148000	-108254.96062897844	304.71096701065744	524
23.0%	1149000	-108299.33515836042	297.6615670719209	524
23.0%	1150000	-108834.89653409598	304.8519014212766	524
23.0%	1151000	-108351.19029239542	303.86856239421815	524
23.0%	1152000	-107848.89232969261	301.7870217741913	524
23.1%	1153000	-108023.72456830298	303.7055529986187	524
23.1%	1154000	-108567.8467857698	305.4181566617079	524
23.1%	1155000	-107866.8228225077	300.5038803810909	524
23.1%	1156000	-108372.91661795252	303.2714179382711	524
23.1%	1157000	-107876.55672561377	292.7149219705552	524
23.2%	1158000	-108232.31121948478	304.22894514885365	524
23.2%	1159000	-107903.41964131547	296.84001095300613	524
23.2%	1160000	-108145.01954383403	302.4256852954603	524
23.2%	1161000	-107806.92302756663	300.05032343225156	524
23.2%	1162000	-107712.10274010361	300.342082930797	524
23.3%	1163000	-108446.21364352526	307.5249589663118	524
23.3%	1164000	-108110.83179318137	295.10741079043606	524
23.3%	1165000	-107727.43438170222	298.9864236242846	524
23.3%	1166000	-107947.27455285378	302.87962873204816	524
23.3%	1167000	-107991.25882114074	303.1881205178438	524
23.4%	1168000	-107994.13061452075	301.6609093422766	524
23.4%	1169000	-107665.20017849072	298.5602921753922	524
23.4%	1170000	-107823.6576529392	302.04107709657325	524
23.4%	1171000	-107906.31591572426	295.36442835830786	524
23.4%	1172000	-108808.42319125799	302.0623315839157	524
23.5%	1173000	-108369.06588911125	293.5878239421043	524
23.5%	1174000	-107829.70794995688	292.6681516940807	524
23.5%	1175000	-107745.09523895988	301.8432703795979	524
23.5%	1176000	-108151.756042341	304.5030954576636	524
23.5%	1177000	-108348.08347082278	304.19118559500913	524
23.6%	1178000	-107969.0267369533	301.85654150084514	524
23.6%	1179000	-107740.92186146043	303.0679450002936	524
23.6%	1180000	-107731.12601483171	307.4600126507628	524
23.6%	1181000	-107909.11835194472	302.56416022119294	524
23.6%	1182000	-108349.44616424572	297.54429256116913	524
23.7%	1183000	-107705.76407145662	294.7080056290771	524
23.7%	1184000	-108598.04863366392	303.7400762169678	524
23.7%	1185000	-108479.26847882266	292.003933294101	524
23.7%	1186000	-108035.50740092038	302.0715196973998	524
23.7%	1187000	-107411.44438611157	300.1467339950357	524
23.8%	1188000	-107910.56575833075	300.5167940805872	524
23.8%	1189000	-107532.67399566178	302.3811290906154	524
23.8%	1190000	-108017.55959293665	295.5180376499377	524
23.8%	1191000	-107795.81685289508	302.3577253196935	524
23.8%	1192000	-107625.64377657161	306.5678587824492	524
23.9%	1193000	-107678.43091353169	295.83595594725284	524
23.9%	1194000	-108340.6750344385	300.2433410771711	524
23.9%	1195000	-107632.35284338426	297.7290935903385	524
23.9%	1196000	-108094.51400782866	297.3530109892274	524
23.9%	1197000	-108143.31407254655	303.23533412871353	524
24.0%	1198000	-108308.49687061203	297.193792390939	524
24.0%	1199000	-108365.664528555	298.6038004278125	524
24.0%	1200000	-108259.32321877801	296.5186029558566	524
24.0%	1201000	-107871.80263510766	297.1988772473578	524
24.0%	1202000	-107812.80603390397	304.41649261782544	524
24.1%	1203000	-108585.83604903845	298.68165515625105	524
24.1%	1204000	-108551.10090065817	301.102167457436	524
24.1%	1205000	-108331.9723189571	299.49612668210904	524
24.1%	1206000	-108717.37989514507	300.50145627964577	524
24.1%	1207000	-108048.97365897032	300.68666829242136	524
24.2%	1208000	-108083.83035192546	294.67891779265335	524
24.2%	1209000	-108057.24778943206	299.33878520587666	524
24.2%	1210000	-107985.80153747462	305.04822710209095	524
24.2%	1211000	-107740.4908555001	302.1581046604348	524
24.2%	1212000	-108096.74235446262	303.9003773857214	524
24.3%	1213000	-108051.92610488413	304.9096848404898	524
24.3%	1214000	-108387.12546981988	305.99250382119106	524
24.3%	1215000	-107842.49209886836	300.1629890087521	524
24.3%	1216000	-107852.27925694827	297.32966621974106	524
24.3%	1217000	-108163.51843851758	301.91527864305283	524
24.4%	1218000	-107742.20422148169	292.91591060671857	524
24.4%	1219000	-107641.47285105195	308.9778447254018	524
24.4%	1220000	-107950.56679845066	297.77925609330475	524
24.4%	1221000	-107837.35181839252	306.9978748128448	524
24.4%	1222000	-108588.25883015152	306.1446064516279	524
24.5%	1223000	-107822.55505101033	303.7534250512231	524
24.5%	1224000	-107482.66706899088	299.54186767579085	524
24.5%	1225000	-107937.2366206809	298.66244730620394	524
24.5%	1226000	-108401.02846205235	295.73241475925136	524
24.5%	1227000	-108078.96531651053	297.02756671516636	524
24.6%	1228000	-108111.71547507285	301.9023559886425	524
24.6%	1229000	-107929.87426911783	299.4481071922496	524
24.6%	1230000	-108322.26521467906	299.3506332398474	524
24.6%	1231000	-108252.59595162282	295.52333208565045	524
24.6%	1232000	-107982.35635102098	300.5909745086517	524
24.7%	1233000	-107941.59514859994	303.4376573652562	524
24.7%	1234000	-107981.26206822484	301.3818342307911	524
24.7%	1235000	-107791.77462744317	300.1875563793412	524
24.7%	1236000	-107976.37722145976	301.38382166186955	524
24.7%	1237000	-107524.61716400203	304.06207674107554	524
24.8%	1238000	-107651.4676945454	302.68269619157996	524
24.8%	1239000	-107417.71531192912	297.83227836209187	524
24.8%	1240000	-107918.58149434137	305.01605283113275	524
24.8%	1241000	-108212.21047228039	307.5566583599644	524
24.8%	1242000	-108347.38776761643	301.25060188377574	524
24.9%	1243000	-107627.59717858536	300.80178933983535	524
24.9%	1244000	-107797.67182759405	301.47922673117273	524
24.9%	1245000	-107748.21840377804	298.6294020329609	524
24.9%	1246000	-107707.47797436081	303.50276417246045	524
24.9%	1247000	-107438.9654913263	297.5115052364176	524
25.0%	1248000	-108325.36949947337	301.93347367317057	524
25.0%	1249000	-108148.36987201427	299.77701879096963	524
25.0%	1250000	-107851.63605614519	305.2188013901495	524
25.0%	1251000	-108620.87193980394	300.6610435704052	524
25.0%	1252000	-108298.31601910945	301.25137767852266	524
25.1%	1253000	-108134.91846950701	303.5118567207442	524
25.1%	1254000	-108479.75551521545	299.8309366893542	524
25.1%	1255000	-108353.8936305251	298.53276785845634	524
25.1%	1256000	-107629.03974429541	299.6168579734452	524
25.1%	1257000	-108009.16557285446	307.132060252883	524
25.2%	1258000	-108397.57255930663	303.0743912340228	524
25.2%	1259000	-108687.14745196281	292.31814383434585	524
25.2%	1260000	-108370.45264410973	300.72735295626234	524
25.2%	1261000	-107634.04244352411	301.64340482726726	524
25.2%	1262000	-107539.71821382525	296.59135182838924	524
25.3%	1263000	-107578.22669060063	295.2510683788783	524
25.3%	1264000	-107899.27792038396	299.30286430846394	524
25.3%	1265000	-108214.96414217516	303.12316266577005	524
25.3%	1266000	-108125.937714756	296.89615591001416	524
25.3%	1267000	-108041.05453165667	298.3341853252559	524
25.4%	1268000	-107281.67660275614	307.81115653522346	524
25.4%	1269000	-108214.60236824979	302.8158011753848	524
25.4%	1270000	-108441.1894547639	297.7714366342274	524
25.4%	1271000	-108190.76766599249	298.5836851175971	524
25.4%	1272000	-107906.6928167392	296.23385807712907	524
25.5%	1273000	-108578.68618628895	296.144747640017	524
25.5%	1274000	-107880.01493711467	297.28102678216914	524
25.5%	1275000	-107800.19986372278	297.7542105202559	524
25.5%	1276000	-107745.17858388135	298.43327463491914	524
25.5%	1277000	-108749.75473536574	299.8246783104695	524
25.6%	1278000	-108575.83568827319	297.5801458559833	524
25.6%	1279000	-108408.25688196719	293.88454607301367	524
25.6%	1280000	-108328.69798747706	299.25095549036774	524
25.6%	1281000	-108025.36979251099	298.5432039760178	524
25.6%	1282000	-108076.31764974678	297.469503834872	524
25.7%	1283000	-108574.64941635239	300.07606539820836	524
25.7%	1284000	-108258.16584760905	300.8464043600547	524
25.7%	1285000	-107823.7794634325	298.6546477851866	524
25.7%	1286000	-107810.40893179481	298.1940954488286	524
25.7%	1287000	-108420.79886748432	299.2163812174934	524
25.8%	1288000	-108171.68909564568	301.0887265027464	524
25.8%	1289000	-108074.3570684793	304.1207627038839	524
25.8%	1290000	-108040.43767712126	302.52759086994627	524
25.8%	1291000	-107980.96540518175	302.7774348802183	524
25.8%	1292000	-107889.12834591372	304.9157301206589	524
25.9%	1293000	-107863.97301248857	304.623395432367	524
25.9%	1294000	-108038.81994649302	296.72376243811743	524
25.9%	1295000	-108748.22152447258	302.1449779613876	524
25.9%	1296000	-108273.09423151589	291.5579805068198	524
25.9%	1297000	-108487.80648053414	294.2261374057627	524
26.0%	1298000	-108393.95581976604	288.7692722529956	524
26.0%	1299000	-108101.39874902111	298.161603597589	524
26.0%	1300000	-108343.92026782781	301.57935549867784	524
26.0%	1301000	-108273.33198359236	302.0665370097948	524
26.0%	1302000	-108088.35498801409	298.63234804680985	524
26.1%	1303000	-107853.64014127152	302.7122197749745	524
26.1%	1304000	-108044.18685882282	308.74972761306907	524
26.1%	1305000	-107490.59144335776	306.77317165471254	524
26.1%	1306000	-108528.75040516001	299.97155325250645	524
26.1%	1307000	-108165.77885735151	299.46311391390657	524
26.2%	1308000	-108169.08902332536	301.59458089226723	524
26.2%	1309000	-108753.59526408673	302.7251907455559	524
26.2%	1310000	-108119.17861314048	293.88412396816483	524
26.2%	1311000	-107880.03744489746	303.7710483496354	524
26.2%	1312000	-107822.42686609528	301.5217354333777	524
26.3%	1313000	-107815.63121682615	296.26570367696144	524
26.3%	1314000	-107640.89786344673	298.48019303411763	524
26.3%	1315000	-107739.48858638667	297.335722363627	524
26.3%	1316000	-107994.21770326141	297.97603985829767	524
26.3%	1317000	-107967.95807110099	298.91919669670364	524
26.4%	1318000	-108096.6284971044	302.43364575180874	524
26.4%	1319000	-107914.07242978597	294.3752530591922	524
26.4%	1320000	-107643.11578674265	298.1644763717098	524
26.4%	1321000	-108126.43844346493	296.456474991774	524
26.4%	1322000	-108068.43056072644	299.589816479249	524
26.5%	1323000	-108371.17562743882	295.59992658057513	524
26.5%	1324000	-107825.0082799911	299.047169774402	524
26.5%	1325000	-107572.01291325875	301.1158433382446	524
26.5%	1326000	-108122.8166510784	300.0494216544201	524
26.5%	1327000	-107793.83133437159	299.36819051572763	524
26.6%	1328000	-107354.1396037268	299.5384215922101	524
26.6%	1329000	-108342.16601103847	307.3212431019423	524
26.6%	1330000	-108170.4806171162	306.2138871303321	524
26.6%	1331000	-107921.30186354276	295.0574991641556	524
26.6%	1332000	-107819.84344243491	299.50248180172497	524
26.7%	1333000	-108299.84066556743	300.92858972584196	524
26.7%	1334000	-107969.85655502742	299.0861759020298	524
26.7%	1335000	-108082.43603315554	298.035588425119	524
26.7%	1336000	-107965.38597493293	298.5150671337249	524
26.7%	1337000	-108229.82374435547	303.1388374328038	524
26.8%	1338000	-108192.46239171061	299.31500987880594	524
26.8%	1339000	-108505.20485933335	296.5575185886988	524
26.8%	1340000	-108702.22252145037	297.9009031171821	524
26.8%	1341000	-108568.55206412706	290.09029633982703	524
26.8%	1342000	-108311.01074378286	294.34259192496904	524
26.9%	1343000	-107945.80137530807	303.1841453258904	524
26.9%	1344000	-107965.00200462318	296.84299326505896	524
26.9%	1345000	-108149.98317243485	297.9820538636477	524
26.9%	1346000	-108506.70906085218	293.0442859758535	524
26.9%	1347000	-108297.5959929279	300.2263817987015	524
27.0%	1348000	-107907.40843872959	294.3161752752013	524
27.0%	1349000	-108359.43161882646	303.2166049767374	524
27.0%	1350000	-108015.73032847932	303.7733455671054	524
27.0%	1351000	-108454.77942532534	303.3068532614522	524
27.0%	1352000	-107690.80751864519	304.56200589351613	524
27.1%	1353000	-108118.55315059796	301.8550054658782	524
27.1%	1354000	-107900.45323443622	308.00394635986873	524
27.1%	1355000	-108059.44714544946	300.7296484633056	524
27.1%	1356000	-108304.5912108547	299.25564962848415	524
27.1%	1357000	-107415.58422505343	295.8151989777964	524
27.2%	1358000	-107862.20248196251	302.150979937176	524
27.2%	1359000	-108089.77093537059	305.382893382615	524
27.2%	1360000	-107905.99258952006	302.8673726353762	524
27.2%	1361000	-108085.59961239086	296.8770844677373	524
27.2%	1362000	-107870.14511187933	301.00743821235716	524
27.3%	1363000	-108283.2849946816	302.689495487643	524
27.3%	1364000	-107911.60866370029	303.2137368197799	524
27.3%	1365000	-108172.00471228897	296.28915833955324	524
27.3%	1366000	-108078.76637536753	293.3002708206675	524
27.3%	1367000	-108038.30255383486	298.6292197004584	524
27.4%	1368000	-108445.17636518297	305.359000819606	524
27.4%	1369000	-108095.02740135882	296.5802782839827	524
27.4%	1370000	-107971.93318626168	302.31572270529375	524
27.4%	1371000	-107756.51327596582	304.0810862235562	524
27.4%	1372000	-108174.95256920462	298.92895819050415	524
27.5%	1373000	-108070.19276008196	299.967315422542	524
27.5%	1374000	-107859.24139282526	306.73637987211714	524
27.5%	1375000	-108369.02698441106	299.64148881842203	524
27.5%	1376000	-108014.28162828134	302.0288775743636	524
27.5%	1377000	-108025.4498887395	295.0459084896321	524
27.6%	1378000	-108253.58825112483	308.644957552306	524
27.6%	1379000	-108119.57202362781	298.3684756795261	524
27.6%	1380000	-107328.46805931698	296.6800257809236	524
27.6%	1381000	-107930.63118510297	299.37739696994026	524
27.6%	1382000	-107860.02818948822	297.771964945774	524
27.7%	1383000	-108219.33581581083	298.67660468940664	524
27.7%	1384000	-108054.29569342383	299.47653553194687	524
27.7%	1385000	-108098.73435299215	298.65484916749597	524
27.7%	1386000	-108360.62542751315	306.48264396152456	524
27.7%	1387000	-107683.9735850005	298.95416181016765	524
27.8%	1388000	-107569.26590617956	297.83590269704337	524
27.8%	1389000	-108080.58528237673	301.295482398575	524
27.8%	1390000	-107881.27353133447	300.86833086770633	524
27.8%	1391000	-108125.199325711	296.2716533743482	524
27.8%	1392000	-107840.01853314135	300.5831738991246	524
27.9%	1393000	-108362.05872165831	299.36927773141014	524
27.9%	1394000	-108346.24227961013	297.41262627784494	524
27.9%	1395000	-108077.28573342413	294.89837913831565	524
27.9%	1396000	-107753.36203534552	297.05086968867516	524
27.9%	1397000	-107544.17953504133	302.03928257310724	524
28.0%	1398000	-107519.02360735997	298.646979549821	524
28.0%	1399000	-107847.70990505023	300.69253943864595	524
28.0%	1400000	-107703.14694744791	296.82911714119956	524
28.0%	1401000	-108186.73704827065	309.2705015143875	524
28.0%	1402000	-108127.83526913333	301.20701136202996	524
28.1%	1403000	-108528.79314786242	303.9843913575795	524
28.1%	1404000	-108170.23881709995	302.4405615691402	524
28.1%	1405000	-108146.29581183707	291.89348353454113	524
28.1%	1406000	-108062.5578185108	297.4106213988717	524
28.1%	1407000	-108526.752749949	304.31606074115444	524
28.2%	1408000	-107916.26552168862	299.4080276485941	524
28.2%	1409000	-107614.8806896105	301.1354356425103	524
28.2%	1410000	-108574.45061369683	303.9635464941573	524
28.2%	1411000	-108181.41942180786	299.4272423324363	524
28.2%	1412000	-107723.33551334543	300.77402558194234	524
28.3%	1413000	-108438.73301273375	300.2497356758796	524
28.3%	1414000	-107960.71905714995	300.31355963248274	524
28.3%	1415000	-108095.07420503348	301.3827399369177	524
28.3%	1416000	-108082.27484841738	301.8049173711588	524
28.3%	1417000	-108321.28271347936	306.72633091248224	524
28.4%	1418000	-107730.03523779311	302.8213768239977	524
28.4%	1419000	-107547.74345387681	304.56701282669906	524
28.4%	1420000	-108078.3462971244	303.3065615540263	524
28.4%	1421000	-107903.51869723666	295.2689913652675	524
28.4%	1422000	-108309.33370471117	301.6800656416785	524
28.5%	1423000	-108053.55131724267	295.756215206379	524
28.5%	1424000	-108024.47730035917	301.23040804627533	524
28.5%	1425000	-108049.05163766141	300.61260620190023	524
28.5%	1426000	-108131.47912059119	300.5892009575903	524
28.5%	1427000	-107983.22980809864	301.71592469120515	524
28.6%	1428000	-108015.69344755542	306.5441061430335	524
28.6%	1429000	-108165.39818738797	297.9645114488039	524
28.6%	1430000	-108447.9642800435	301.7868195308453	524
28.6%	1431000	-108103.3230821765	294.8241469264132	524
28.6%	1432000	-108553.34934650338	305.8993664766656	524
28.7%	1433000	-108236.51360382419	301.4093059551673	524
28.7%	1434000	-108571.66189703695	301.3376802772894	524
28.7%	1435000	-108090.27322338428	298.41027434288986	524
28.7%	1436000	-107788.84560155915	301.61629548829063	524
28.7%	1437000	-107888.6540133215	304.3797500484979	524
28.8%	1438000	-107751.91893360624	296.6137220755841	524
28.8%	1439000	-107990.63525269902	301.3718328933012	524
28.8%	1440000	-107602.14981146599	305.1025985849759	524
28.8%	1441000	-107798.42162600439	302.5174478005363	524
28.8%	1442000	-107344.64667134616	301.92292034687296	524
28.9%	1443000	-107698.11877510487	305.4341261766834	524
28.9%	1444000	-108612.31157521135	302.90278026899125	524
28.9%	1445000	-108062.44919086643	292.10361393203584	524
28.9%	1446000	-108083.4798265621	300.3036969217964	524
28.9%	1447000	-108155.26208754117	293.30625267892975	524
29.0%	1448000	-107527.75771667901	299.06320918539114	524
29.0%	1449000	-108374.54103082092	301.26138233589654	524
29.0%	1450000	-108074.03939171461	301.6306478078405	524
29.0%	1451000	-107864.68832505587	298.984220409952	524
29.0%	1452000	-108375.52155243745	307.89263460974	524
29.1%	1453000	-108217.15077414783	304.23821421258543	524
29.1%	1454000	-108293.17736692191	297.98202749279073	524
29.1%	1455000	-108595.21119607682	298.94319272287925	524
29.1%	1456000	-108009.95631464012	291.5589282258858	524
29.1%	1457000	-108282.06137629459	304.2277236928164	524
29.2%	1458000	-108059.69646933721	303.34680498869994	524
29.2%	1459000	-107577.455046986	295.4924320731608	524
29.2%	1460000	-106582.0820254134	296.41809316587126	524
29.2%	1461000	-108482.0108305472	305.94736034991615	524
29.2%	1462000	-107988.63978270767	301.4653956223198	524
29.3%	1463000	-107937.524383666	300.8781257023124	524
29.3%	1464000	-108241.03773840633	303.5317764138377	524
29.3%	1465000	-107929.30957807694	300.7330667875619	524
29.3%	1466000	-107785.86613722658	301.81273667759314	524
29.3%	1467000	-107785.67956941784	306.0834880221045	524
29.4%	1468000	-107648.74114706647	301.06306620919753	524
29.4%	1469000	-108049.32549127401	301.8192323503711	524
29.4%	1470000	-107805.87904715003	302.03747717571815	524
29.4%	1471000	-107505.05702693062	299.71903033791574	524
29.4%	1472000	-108286.1087824651	301.73566662378613	524
29.5%	1473000	-108358.75431776722	305.0453190485709	524
29.5%	1474000	-107864.59532447672	296.8989736190967	524
29.5%	1475000	-107924.39564961242	296.13641645350134	524
29.5%	1476000	-108295.13901106827	297.8048915383167	524
29.5%	1477000	-108689.40284112818	303.92071633930425	524
29.6%	1478000	-108359.2193004596	306.7285022417204	524
29.6%	1479000	-107995.49484340753	294.32021613597294	524
29.6%	1480000	-107753.45303685614	297.53934765640645	524
29.6%	1481000	-107891.16714920872	297.3040081091787	524
29.6%	1482000	-107696.1750186379	302.47759611813945	524
29.7%	1483000	-108124.2692111861	303.81096724984707	524
29.7%	1484000	-108212.402270752	295.7604715804785	524
29.7%	1485000	-107757.4736319026	303.18384763204176	524
29.7%	1486000	-108255.56448731828	301.9548300644379	524
29.7%	1487000	-108213.16916362313	304.40414011944466	524
29.8%	1488000	-108089.3482274306	300.5426831051384	524
29.8%	1489000	-108168.70968257496	300.1555791282912	524
29.8%	1490000	-108115.08668398974	296.37110495191695	524
29.8%	1491000	-108264.15767241339	297.57255802185836	524
29.8%	1492000	-108093.1017378848	299.09874591103295	524
29.9%	1493000	-108476.48386192205	301.9934967887892	524
29.9%	1494000	-107988.98328016908	303.3427440790817	524
29.9%	1495000	-107648.64924445632	299.9471602743568	524
29.9%	1496000	-107588.04650235944	303.80988958793404	524
29.9%	1497000	-108044.38994377875	309.20728231186376	524
30.0%	1498000	-108385.85107097193	304.8324414034497	524
30.0%	1499000	-108455.32883276534	299.8713625143492	524
30.0%	1500000	-108319.71161006019	299.9939539432686	524
30.0%	1501000	-108355.41774115246	301.4451366256575	524
30.0%	1502000	-108036.3975151903	299.4211784908371	524
30.1%	1503000	-108056.43802117114	302.1557697548646	524
30.1%	1504000	-107990.37330613355	300.3460132999735	524
30.1%	1505000	-107998.13366358564	301.44042195971156	524
30.1%	1506000	-107550.61381213763	304.90074563472825	524
30.1%	1507000	-108066.33828768041	307.14809387017186	524
30.2%	1508000	-107843.11631761258	298.32846339028293	524
30.2%	1509000	-108285.58881387836	300.6118888391048	524
30.2%	1510000	-107616.54913089215	297.41619984910926	524
30.2%	1511000	-108142.68831992522	304.02784992995913	524
30.2%	1512000	-107760.30743554817	300.532813529939	524
30.3%	1513000	-108092.69982919632	302.84429681521084	524
30.3%	1514000	-107784.11120933434	306.6593297705686	524
30.3%	1515000	-108026.67666921765	302.1053145443296	524
30.3%	1516000	-108267.33287709672	304.8834194679892	524
30.3%	1517000	-108180.836903902	298.8085327944123	524
30.4%	1518000	-108323.84038944333	303.93264810640153	524
30.4%	1519000	-107921.5383753872	305.236313907925	524
30.4%	1520000	-108023.18996635522	301.5779748204368	524
30.4%	1521000	-107500.11711282702	302.20894370357075	524
30.4%	1522000	-108632.51561060059	301.8424959240495	524
30.5%	1523000	-107790.26752442494	303.9877633617854	524
30.5%	1524000	-107903.99582521035	302.42620870302267	524
30.5%	1525000	-107701.69883334171	300.51237843921643	524
30.5%	1526000	-107809.70535421744	303.16170342432105	524
30.5%	1527000	-107968.85983729037	299.2921406915056	524
30.6%	1528000	-108153.3278297435	304.2635439487659	524
30.6%	1529000	-107957.21128951991	300.2781534122798	524
30.6%	1530000	-107811.71144580585	298.7593143576743	524
30.6%	1531000	-107890.8162386939	306.8715317525304	524
30.6%	1532000	-107669.12733178493	303.68199182797065	524
30.7%	1533000	-107837.80495348689	304.5830320823745	524
30.7%	1534000	-108061.9127943411	304.57643328881346	524
30.7%	1535000	-108126.84466861188	303.60668958073865	524
30.7%	1536000	-108292.70213271724	296.5255359061279	524
30.7%	1537000	-108029.97387286299	301.82537766028605	524
30.8%	1538000	-108055.44037928525	305.4276254288829	524
30.8%	1539000	-108490.67973574088	302.49628363320267	524
30.8%	1540000	-108163.23321599234	301.59934427837123	524
30.8%	1541000	-107812.15231619868	296.55576719990444	524
30.8%	1542000	-108185.25769029441	301.4844201004386	524
30.9%	1543000	-108096.75885727443	303.45302219714745	524
30.9%	1544000	-107858.23720818898	302.8054581893825	524
30.9%	1545000	-107572.80476468825	302.19618966708094	524
30.9%	1546000	-108035.95315947919	298.22563493891647	524
30.9%	1547000	-107840.26029997505	295.07944015969116	524
31.0%	1548000	-108187.93560488289	300.6088564243789	524
31.0%	1549000	-107968.05990324379	298.7378786543787	524
31.0%	1550000	-108421.37630197965	296.9527464300271	524
31.0%	1551000	-108663.77348916815	299.6765715826106	524
31.0%	1552000	-108005.91673200647	301.36942720009694	524
31.1%	1553000	-108268.84923730628	299.93577492277564	524
31.1%	1554000	-108723.83264122996	301.53055353209163	524
31.1%	1555000	-108360.65287774685	298.18270731378675	524
31.1%	1556000	-107928.04732564394	304.75447398985654	524
31.1%	1557000	-108030.44718365953	298.4931437691816	524
31.2%	1558000	-108262.79640154424	297.3251789754267	524
31.2%	1559000	-108369.77041023085	298.76350121320945	524
31.2%	1560000	-108439.86750978092	297.5273305978792	524
31.2%	1561000	-108949.95682582934	301.04716760277876	524
31.2%	1562000	-108105.98236675817	295.48409071765855	524
31.3%	1563000	-108410.45402169158	303.1659719898651	524
31.3%	1564000	-107682.23034010781	300.9093267907977	524
31.3%	1565000	-107954.87426194758	297.84773853378687	524
31.3%	1566000	-108462.3871183712	294.5753761274764	524
31.3%	1567000	-107799.22278731852	306.09104662013436	524
31.4%	1568000	-108010.79242811003	300.5327921834893	524
31.4%	1569000	-107457.92631689063	303.27051826150375	524
31.4%	1570000	-108252.63961909735	302.8660436491764	524
31.4%	1571000	-107897.54536938411	304.44406972110335	524
31.4%	1572000	-107695.91282883054	302.89531668004315	524
31.5%	1573000	-107711.49821747397	298.00913599399445	524
31.5%	1574000	-107824.20891345665	295.0604243609802	524
31.5%	1575000	-108254.63100757822	299.0445391785048	524
31.5%	1576000	-108066.94596216362	298.08185072170437	524
31.5%	1577000	-107796.58261540951	303.96448976704465	524
31.6%	1578000	-107963.17930125259	299.79967012439545	524
31.6%	1579000	-107781.92764643603	307.1243362409043	524
31.6%	1580000	-108069.63862419571	306.1027563445012	524
31.6%	1581000	-108352.22174749966	304.3684443385125	524
31.6%	1582000	-107946.60320440074	301.03846819650875	524
31.7%	1583000	-108080.3674656814	295.90242024952164	524
31.7%	1584000	-108236.21762051294	308.6789317157023	524
31.7%	1585000	-107661.82528111874	300.47518676322073	524
31.7%	1586000	-107816.41057230113	297.2105386745071	524
31.7%	1587000	-108256.06126910006	296.9144469288104	524
31.8%	1588000	-107762.78038127022	294.30144017459486	524
31.8%	1589000	-107919.65354467137	295.0367029286599	524
31.8%	1590000	-107839.31020762399	303.4571635237448	524
31.8%	1591000	-108237.10434648162	302.3752903450213	524
31.8%	1592000	-107810.64017981384	302.117892239416	524
31.9%	1593000	-108292.64521208615	296.13769553103816	524
31.9%	1594000	-108545.94680282846	296.7739594348081	524
31.9%	1595000	-107889.46990773594	301.1140383883644	524
31.9%	1596000	-107841.38072813512	298.9608451187955	524
31.9%	1597000	-107820.1974748259	299.372798159267	524
32.0%	1598000	-107570.39763710159	297.2532638607685	524
32.0%	1599000	-107717.88093442889	301.2063310348119	524
32.0%	1600000	-108198.06069772947	296.9469887452669	524
32.0%	1601000	-108114.79151557176	299.897267086099	524
32.0%	1602000	-108185.38966717198	302.03602431362174	524
32.1%	1603000	-108005.40542655555	296.86602199365785	524
32.1%	1604000	-108407.68574655289	301.55568007979036	524
32.1%	1605000	-107396.65275179665	297.70171778751984	524
32.1%	1606000	-107802.68051416287	303.2206828860634	524
32.1%	1607000	-107899.5911510021	302.92740475517184	524
